	fdr_q_value	p_value	genes	description	observed	total	expected	enrichment	log_q
GO:0021762	2.8259962499563363e-05	2.4821110467518124e-08	MBP;CALM1;CALM2;CALM3;CKB;YWHAQ;ACTB;RHOA;YWHAE;YWHAH;SIRT2	Substantia Nigra Development	11	40	1.1482629261131951	9.5796875	4.548828418787655
GO:0002027	4.0351482289635326e-05	3.866318967387607e-08	CASQ2;CALM1;CALM2;CALM3;MYH7;MYH6;PRKACA;HRC;SNTA1;POPDC2	Regulation Of Heart Rate	10	33	0.947316914043386	10.556129476584022	4.394140507078586
GO:0042274	4.5546355798085304e-05	4.727743735029615e-08	RPS19;RPS7;RPS16;RPS6;RPS15;RPS24;RPS25;RPS28	Ribosomal Small Subunit Biogenesis	8	19	0.5454248899037677	14.667464114832537	4.3415463655646525
GO:0006936	0.0002639018582877271	2.950036742277371e-07	FXYD1;CRYAB;MYH7;MYH6;DES;HRC;MYL6;SNTA1;PABPN1;TPM2;TNNT2;TNNT1;TPM1;TNNI3	Muscle Contraction	14	84	2.4113521448377098	5.805871212121213	3.578557551647081
GO:0006457	0.0003193911731777705	3.825349407271285e-07	CRYAB;HSPA8;CALR;DNAJA1;ST13;CCT4;PPIA;FKBP1A;PFDN5;CCT7;PFDN2;HSP90AB1;CANX;HSPH1;HSP90AA1;NUDC;HSP90B1	Protein Folding	17	126	3.6170282172565646	4.6999909812409815	3.495677090367723
GO:0060315	0.0005505157962366005	7.033098642435012e-07	CASQ2;CALM1;CALM2;CALM3;FKBP1A;GSTO1	Negative Regulation Of Ryanodine-sensitive Calcium-release Channel Activity	6	12	0.3444788778339586	17.417613636363637	3.259230215075576
GO:0070527	0.000560845769047277	7.612885718463516e-07	HSPB1;MYL12A;CSRP1;MYL9;ACTB;PPIA;ACTG1;HBB;ILK;GNAS	Platelet Aggregation	10	44	1.2630892187245146	7.917097107438018	3.2511565520428434
GO:1905913	0.0006504610226024453	9.348689242130321e-07	CALM1;CALM2;CALM3;YWHAE	Negative Regulation Of Calcium Ion Export Across Plasma Membrane	4	4	0.11482629261131952	34.83522727272727	3.1867787224318995
GO:0006414	0.0006599625334031839	1.00122070701537e-06	RPLP1;EEF1B2;TUFM;EEF1A1;EEF2;EEF1A2;EEF1G	Translational Elongation	7	19	0.5454248899037677	12.83403110047847	3.1804807190007347
GO:0098869	0.0011170665633383997	1.7838814489594372e-06	APOE;S100A9;GSTP1;GPX3;PRDX6;PRDX5;PRDX3;GPX4;SELENOW;HBB;GSTO1;PRXL2A	Cellular Oxidant Detoxification	12	71	2.0381666938509215	5.88764404609475	2.9519209475385852
GO:0006364	0.001519263670991803	2.5474718213692004e-06	RPL35A;RPS19;RPL5;RPL14;RPL26;RPL27;RPS7;RPS16;RPS6;RPS15;RPS24;RPS25;RPS28;RPL11;SBDS	Rrna Processing	15	114	3.272549339422606	4.583582535885168	2.8183668469934227
GO:2000767	0.0020018727929340652	3.5165443504111653e-06	CSDE1;PKM;YBX3;YBX1;HNRNPU;CNBP	Positive Regulation Of Cytoplasmic Translation	6	15	0.4305985972924482	13.934090909090909	2.6985635228017615
GO:0006413	0.0021127924053602957	3.880088256410636e-06	EIF1B;EIF3G;RPS3;EIF1;RPS5;EIF4A1;EIF4G2;EIF4A2;EIF3K;EIF3L	Translational Initiation	10	52	1.4927418039471538	6.6990821678321675	2.6751431729124744
GO:0051343	0.0023788387891701982	4.558617928783516e-06	CALM1;CALM2;CALM3;RACK1	Positive Regulation Of Cyclic-nucleotide Phosphodiesterase Activity	4	5	0.1435328657641494	27.86818181818182	2.6236349885411685
GO:0043066	0.0033938421084105637	6.7746768372935234e-06	HAX1;CCN1;NUPR1;CRYAB;PRNP;CD74;HSPB1;PTMA;ANXA5;GSTP1;TPT1;HSP90B1;VDAC1;NME2;MT3;PRDX5;PRDX3;DNAJA1;PRDX2;HSPA9;ID1;ARHGDIA;DAD1;HNRNPK;RPS6;YWHAZ;ACTC1;GLO1;MCL1;ARL6IP1;FAIM2;PTMS;HSPB6	Negative Regulation Of Apoptotic Process	33	456	13.090197357690425	2.5209703947368425	2.4693083662143005
GO:0032781	0.003909724680276642	8.116643379686417e-06	MYL3;TPM1;DNAJB2;PFN2;TNNT2;GABARAPL2;MYBPC3	Positive Regulation Of Atp-dependent Activity	7	25	0.717664328820747	9.753863636363636	2.407853824201709
GO:0014002	0.0038240893664073607	8.244204159453748e-06	S100A8;VIM;GFAP;MT3;LAMB2;S100A9	Astrocyte Development	6	17	0.48801174359810795	12.294786096256685	2.4174719671061666
GO:0060314	0.0036875147461785268	8.244204159453748e-06	CALM1;PRKACA;HRC;PLN;FKBP1A;CALM2	Regulation Of Ryanodine-sensitive Calcium-release Channel Activity	6	17	0.48801174359810795	12.294786096256685	2.4332662342893987
GO:0006099	0.004668480508051027	1.0810119349527289e-05	CS;PDHB;DLST;IDH2;ACO2;MDH2;MDH1	Tricarboxylic Acid Cycle	7	26	0.7463709019735769	9.378715034965035	2.3308244501298163
GO:0030049	0.004773181011437664	1.1433681758474125e-05	TPM1;MYH7;MYH6;TNNT2;MYL6	Muscle Filament Sliding	5	11	0.31577230468112866	15.834194214876035	2.321192095745231
GO:0010880	0.004864734600018131	1.2041422277272603e-05	CASQ2;CALM1;CALM2;CALM3;HRC;GSTO1	Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum	6	18	0.5167183167509378	11.611742424242426	2.3129408480763427
GO:0050821	0.0052658630050329966	1.3454776122728831e-05	FLOT1;CRYAB;GAPDH;HSP90AA1;CLU;POLR2E;MT3;CALR;PFN2;RPL5;CCT4;RPS7;RPL23;RPL11;PFDN5;CCT7;PINK1;PFDN2;HSP90AB1	Protein Stabilization	19	197	5.655194911107486	3.359742731887402	2.2785304435459643
GO:0030705	0.006503713171828936	1.713689992577091e-05	TUBB;TUBA1B;TUBA1A;KIF5A;KIF1C;KIF5B	Cytoskeleton-dependent Intracellular Transport	6	19	0.5454248899037677	11.000598086124402	2.186838620341228
GO:0006986	0.006470468001613513	1.7565946347401744e-05	MFN2;HSPB1;HSP90AA1;HSP90AB1;HSPA8;DNAJB2;DNAJA1;HSPH1;HSPB7	Response To Unfolded Protein	9	49	1.406622084488664	6.398307050092765	2.189064306167829
GO:0006937	0.006833893471106608	1.9098233111524376e-05	TPM1;MYL9;ATP1A2;TNNC1;ANXA6	Regulation Of Muscle Contraction	5	12	0.3444788778339586	14.51467803030303	2.1653317954042675
GO:1905907	0.006644063096909202	1.9098233111524376e-05	CRYAB;APOE;CLU;PFDN5;PFDN2	Negative Regulation Of Amyloid Fibril Formation	5	12	0.3444788778339586	14.51467803030303	2.177566251821279
GO:0000028	0.010235760803590734	3.023979157879728e-05	RPS19;RPSA;RPS28;RPS5;RPS15	Ribosomal Small Subunit Assembly	5	13	0.37318545098678846	13.398164335664335	1.9898798715631265
GO:0014883	0.010003431705492779	3.035215624470821e-05	MYH7;TNNT1;ATP2A2;TNNC1	Transition Between Fast And Slow Fiber	4	7	0.20094601206980917	19.905844155844157	1.9998509884908156
GO:0008016	0.012121307548570675	3.7746007217682555e-05	FXYD1;TPM1;MYH6;DES;PLN;TNNT2;HSPB7	Regulation Of Heart Contraction	7	31	0.8899037677377263	7.866019061583578	1.9164505294684264
GO:0097435	0.014351193787813712	4.583581535552128e-05	CST3;COL3A1;HSP90AB1;MFAP4;FKBP1A	Supramolecular Fiber Organization	5	14	0.40189202413961833	12.441152597402597	1.8431119711323656
GO:0034599	0.014079453983536596	4.6092112210555773e-05	ATP2A2;ATF4;MT3;PRDX5;PRDX3;PRDX2;PPIA;NFE2L1;SIRT2;PINK1;CHCHD2	Cellular Response To Oxidative Stress	11	82	2.3539389985320502	4.673018292682927	1.8514141872773684
GO:0010498	0.017324135535546202	5.809754810706967e-05	PRPF19;PSMA1;PSMA3;PSMA7;PSMA6;PSMB6;PSMB4	Proteasomal Protein Catabolic Process	7	33	0.947316914043386	7.389290633608816	1.7613484272217172
GO:0060316	0.01685217294522513	5.920597329845941e-05	CALM1;CALM2;CALM3;GSTO1	Positive Regulation Of Ryanodine-sensitive Calcium-release Channel Activity	4	8	0.22965258522263904	17.417613636363637	1.7733440925803465
GO:0006942	0.017244083943951296	5.920597329845941e-05	MYL3;MYL2;ATP1A2;MYBPC3	Regulation Of Striated Muscle Contraction	4	8	0.22965258522263904	17.417613636363637	1.7633598716737455
GO:1901798	0.016477680213109015	5.920597329845941e-05	RPS20;RPL37;RPL23;RPS15	Positive Regulation Of Signal Transduction By P53 Class Mediator	4	8	0.22965258522263904	17.417613636363637	1.7831039298695028
GO:0006096	0.02358988053896769	8.664440312939268e-05	LDHA;ALDOA;GAPDH;ALDOC;ENO1;PKM;TPI1	Glycolytic Process	7	35	1.0047300603490459	6.967045454545454	1.627274258410653
GO:0042744	0.025416561489685664	9.538313558090276e-05	GPX3;PRDX3;PRDX2;HBB;PRDX1;PRDX5	Hydrogen Peroxide Catabolic Process	6	25	0.717664328820747	8.360454545454544	1.5948832038632121
GO:0006107	0.02712046519918536	0.00010394301577458458	GOT2;GOT1;MDH2;MDH1	Oxaloacetate Metabolic Process	4	9	0.2583591583754689	15.482323232323234	1.5667028652582768
GO:1901844	0.026566986317569333	0.00010394301577458458	CALM1;CALM2;CALM3;HRC	Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction	4	9	0.2583591583754689	15.482323232323234	1.5756577079112033
GO:1990049	0.028927737390148665	0.00011779899448240035	KIF1C;KIF5B;KIF5A	Retrograde Neuronal Dense Core Vesicle Transport	3	4	0.11482629261131952	26.126420454545457	1.5386855337699619
GO:1905908	0.02950629213795164	0.00011779899448240035	APOE;APP;CLU	Positive Regulation Of Amyloid Fibril Formation	3	4	0.11482629261131952	26.126420454545457	1.5300853620080443
GO:0071280	0.028534643898275425	0.00012075504045102184	PRNP;APP;MAP1LC3A;MT2A;MT1X;MT3	Cellular Response To Copper Ion	6	26	0.7463709019735769	8.038898601398602	1.5446275429145317
GO:0003009	0.029083387050165336	0.00012075504045102184	TCAP;HSP90AA1;MYH7;TNNT1;TNNC1;TNNI3	Skeletal Muscle Contraction	6	26	0.7463709019735769	8.038898601398602	1.5363550169485418
GO:0001895	0.02915102901801376	0.00012569111841047133	SOD1;HSPB1;ACTB;B2M;ACTG1;PRDX1;ZG16B	Retina Homeostasis	7	37	1.0621432066547056	6.590448402948403	1.5353461102374737
GO:0006605	0.028621010308595325	0.00012569111841047133	GABARAP;YWHAQ;YWHAG;YWHAE;RPL11;YWHAZ;OS9	Protein Targeting	7	37	1.0621432066547056	6.590448402948403	1.543315039908749
GO:0061077	0.02810992083879898	0.00012569111841047133	HSPB6;HSPB1;CLU;DNAJB2;CCT4;CCT7;FKBP1A	Chaperone-mediated Protein Folding	7	37	1.0621432066547056	6.590448402948403	1.5511403774207055
GO:0010801	0.028802635775496	0.00013108832954353817	CALM1;CALM2;CALM3;SIRT2;DDIT4	Negative Regulation Of Peptidyl-threonine Phosphorylation	5	17	0.48801174359810795	10.245655080213904	1.5405677674360796
GO:0032436	0.03996150659775719	0.00018506606377115275	GABARAP;CLU;DNAJB2;CSNK1D;SUMO2;RACK1;ELOB;ZER1;SIRT2;STUB1	Positive Regulation Of Proteasomal Ubiquitin-dependent Protein Catabolic Process	10	80	2.2965258522263903	4.354403409090909	1.3983581467033588
GO:0060047	0.04882797378116354	0.00023392513788484607	SOD1;MYL2;TNNI3;ACTC1;MYL7	Heart Contraction	5	19	0.5454248899037677	9.167165071770336	1.3113312972992834
GO:0000027	0.04965556655711546	0.00023392513788484607	RPL5;RPL11;RPL24;RPL6;RPL23A	Ribosomal Large Subunit Assembly	5	19	0.5454248899037677	9.167165071770336	1.304032058557784
