	fdr_q_value	p_value	genes	description	observed	total	expected	enrichment	log_q
GO:0046540	3.8657747140739684e-05	2.3211529396732345e-07	SNRPE;SNRPG;LSM3;SNRPD2;SNRPD3;EFTUD2;PRPF31;LSM5;LSM4;TXNL4B	U4/u6 X U5 Tri-snrnp Complex	10	36	1.2037966397556186	8.30705093347834	4.412763458968976
GO:0017101	4.463730662126353e-05	2.92384104506093e-07	EPRS1;IARS1;RARS1;AIMP1;AIMP2;LARS1	Aminoacyl-trna Synthetase Multienzyme Complex	6	10	0.33438795548767186	17.943230016313212	4.350302018255339
GO:1990229	8.173428357378854e-05	6.246069705420522e-07	FXN;BOLA3;GLRX5;ISCU;BOLA1;NFS1	Iron-sulfur Cluster Assembly Complex	6	11	0.367826751036439	16.312027287557466	4.087595739748645
GO:0005750	8.802153615638766e-05	6.246069705420522e-07	UQCRQ;UQCRH;CYC1;UQCR10;BCS1L;UQCRHL	Mitochondrial Respiratory Chain Complex Iii	6	11	0.367826751036439	16.312027287557466	4.055411056377244
GO:0071005	9.304165427512563e-05	7.618039378421858e-07	SNRPB2;MFAP1;SNRPE;SNRPG;LSM3;SNRPD2;SNRPD3;EFTUD2;PRPF31;LSM5;LSM4	U2-type Precatalytic Spliceosome	11	50	1.6719397774383593	6.579184339314844	4.031322576480687
GO:0034709	0.0001388929884980005	1.2130392008558994e-06	PRMT5;SNRPE;SNRPG;SNRPD2;SNRPD3;WDR77	Methylosome	6	12	0.4012655465852062	14.952691680261012	3.8573196774696283
GO:0030687	0.00020112847001196583	1.8663668068795956e-06	PES1;WDR12;MDN1;WDR74;RPF1;ZNF622;RRP15	Preribosome, Large Subunit Precursor	7	19	0.6353371154265766	11.017772817034428	3.6965264500697996
GO:0031966	0.0002404780186347682	2.362775292263006e-06	NDUFS3;NDUFB6;ACADM;NDUFA6;ETFDH;NDUFA9;VRK2;FAM162A;RNF5;ACAD9;ABCB8;TMEM14C;OPA1;SDHB;GNPAT;TMEM14B	Mitochondrial Membrane	16	117	3.9123390792057604	4.089625074943183	3.618924615015366
GO:0140275	0.00047498544516672676	5.185430624090903e-06	HSPA9;IMMT;MICOS10;MICOS13;CHCHD3	Mib Complex	5	9	0.30094915993890464	16.61410186695668	3.323319698123812
GO:0001401	0.0004999846791228702	5.185430624090903e-06	HSPA9;IMMT;MICOS10;MICOS13;CHCHD3	Sam Complex	5	9	0.30094915993890464	16.61410186695668	3.3010433034126594
GO:0030532	0.0005248961612617539	6.016822809223162e-06	SNRPE;SNRPG;SNRPD2;SNRPD3;TGS1;LARP7	Small Nuclear Ribonucleoprotein Complex	6	15	0.5015819332315078	11.962153344208808	3.2799266033586147
GO:0045254	0.0005259887018669757	6.603569947019892e-06	PDHX;DLD;DLAT;PDHB	Pyruvate Dehydrogenase Complex	4	5	0.16719397774383593	23.924306688417616	3.2790235843054347
GO:0005947	0.0005498972792245655	6.603569947019892e-06	BCKDK;DLD;DBT;BCKDHA	Mitochondrial Alpha-ketoglutarate Dehydrogenase Complex	4	5	0.16719397774383593	23.924306688417616	3.2597184291100483
GO:0034719	0.0007136256137398162	9.348807166897155e-06	GEMIN2;SNRPE;SNRPG;SNRPD2;SNRPD3;GEMIN7	Smn-sm Protein Complex	6	16	0.535020728780275	11.214518760195759	3.146529570478586
GO:0005687	0.0007385508050628251	1.0078477143324579e-05	SNRPE;SNRPG;SNRPD2;SNRPD3;PRPF31	U4 Snrnp	5	10	0.33438795548767186	14.95269168026101	3.1316196241170764
GO:0000502	0.0007428771895244449	1.0543016881897145e-05	PSMA1;PSMA2;PSMA3;PSMA4;PSMC2;PSMC6;PSMD6;PSMB7;PSMD1;SEM1	Proteasome Complex	10	53	1.7722561640846608	5.642525162362645	3.1290829767108725
GO:0005829	0.0010060022219853578	1.4826451961574597e-05	TAF4;PES1;ACOT8;PRMT5;GEMIN2;AURKA;LSM1;GNPAT;HDAC3;NUP42;RRP8;AKR7A2;SGTA;SLC25A20;ZNF500;OPA1;TBC1D4;EIF4E2;GMNN;ECI2;LYPLA1;SNUPN;METTL18;PCCB;GPI;EPRS1;FH;HMBS;NUDT7;MYB;UMPS;DBT;MTHFD1;APEH;UCHL3;GCFC2;SRM;MCC;ACP1;PSMA1;PSMA2;PSMA3;PSMA4;PEX2;GTF2E1;PRDX3;AKT2;ATIC;HSPA4;MPI;PSMC2;PPP1CC;DLST;CCT6A;PNPLA4;IARS1;ACTR1B;MASP1;NDUFV1;CCT8;PPP5C;NUBP1;RARS1;PRKAG1;DRG2;STX17;ANAPC15;SEC61G;ABCE1;MAGOH;COPZ1;SNRPE;SNRPG;LSM3;SNRPD2;SNRPD3;PSMC6;SUMO1;CSNK2A1;GLO1;C1QBP;PPID;ELP6;COX10;AIMP1;ECH1;EIF2B5;AIMP2;SKP2;MTA1;AAMP;ARFRP1;BYSL;CKAP5;PDE1C;KIF22;NAA25;PSMD6;EXOSC7;EFTUD2;ZNF146;MTFR1;HMGN3;FXN;BAK1;DECR1;COX19;C2CD3;LARP7;BOLA3;EXOSC6;THEM4;ARMH3;CPTP;XAF1;THOC7;ARMC6;MZT2B;MZT2A;FAHD1;UQCC3;EIF3M;RABEPK;DPP9;PARG;PPFIBP1;CARM1;P3H2;RBIS;PHETA1;CARNMT1;ATPAF2;ABCF1;FLAD1;NUP35;SETD6;ZNF480;SYMPK;UFD1;COPS5;ZNF622;FAM162A;ANAPC16;SPDL1;DYNC2I2;SNF8;CENPN;RBM18;NTAQ1;CCDC43;MCCC1;TGS1;PSMB7;PSMD1;DDO;MAPKAP1;GRWD1;ECSIT;WDR77;DPH2;VPS25;COPS4;URM1;DHRS4;NTMT1;MLST8;GON7;PUS3;GTPBP4;COA1;PAIP1;LSG1;WWP1;ISCU;DPH5;CUEDC2;RABEP2;CIAO2A;ASB7;TUT1;DCTPP1;PTGES2;GEMIN7;PPCS;MCCC2;TXNRD2;VTA1;ACOT13;AVEN;EXOSC5;SMYD2;PHPT1;FARSB;MDN1;BLOC1S4;NUDT15;INTS9;PLEKHJ1;OXSM;TXNL4B;SDHAF2;SIRT5;NUDT4;LARS1;RNF7;MLX;NDUFA12;CNOT11;DNPEP;NFU1;RUVBL1;NDUFAF1;TPRKB;AK6;PTRH2;TELO2;MMACHC;LSM5;LSM4;UCHL5;NFS1;EPN1;PDCD5;TIPRL;LARP1B;EFL1	Cytosol	226	5225	174.71770674230854	1.2935151463115746	2.9974010600406142
GO:0110142	0.0011769100707501104	1.9272544826693947e-05	COQ9;COQ5;COQ3;COQ6	Ubiquinone Biosynthesis Complex	4	6	0.2006327732926031	19.936922240348014	2.929256720902617
GO:0097526	0.0012174931766380452	1.9272544826693947e-05	PRPF31;LSM4;SNRPG;SNRPD3	Spliceosomal Tri-snrnp Complex	4	6	0.2006327732926031	19.936922240348014	2.9145334640819103
GO:0045263	0.0012609750758036896	1.9272544826693947e-05	ATP5MF;ATP5MC2;ATP5MC3;ATP5MC1	Proton-transporting Atp Synthase Complex, Coupling Factor F(o)	4	6	0.2006327732926031	19.936922240348014	2.8992934975251736
GO:0005685	0.0012078948133958226	2.043926813060617e-05	SNRPC;SNRPE;SNRPG;SNRPD2;SNRPD3;SNRPB2	U1 Snrnp	6	18	0.6018983198778093	9.968461120174007	2.9179708835549185
GO:0071011	0.0016609013008691029	2.901137643439481e-05	SNRPG;SNRPE;SNRPD3;PRPF31;LSM3;SNRPD2	Precatalytic Spliceosome	6	19	0.6353371154265766	9.443805271743795	2.779656174749993
GO:0005967	0.002428734560741196	4.3749039576670016e-05	PDHX;DLD;DLAT;PDHB	Mitochondrial Pyruvate Dehydrogenase Complex	4	7	0.2340715688413703	17.08879049172687	2.6146199471564286
GO:0044284	0.0023573011913076316	4.3749039576670016e-05	IMMT;MICOS10;MICOS13;CHCHD3	Mitochondrial Crista Junction	4	7	0.2340715688413703	17.08879049172687	2.6275849243207965
GO:0071007	0.0028435310543534317	5.432510202094438e-05	SNRPB2;SNRPE;SNRPG;SNRPD2;SNRPD3;EFTUD2;CWC15	U2-type Catalytic Step 2 Spliceosome	7	30	1.0031638664630156	6.977922784121804	2.546142024432848
GO:0019773	0.004331994480788855	8.512652909847095e-05	PSMA1;PSMA2;PSMA3;PSMA4	Proteasome Core Complex, Alpha-subunit Complex	4	8	0.2675103643901375	14.95269168026101	2.3633121053626156
GO:0061617	0.004214913548875643	8.512652909847095e-05	IMMT;MICOS10;MICOS13;CHCHD3	Micos Complex	4	8	0.2675103643901375	14.95269168026101	2.3752113286623233
GO:0000172	0.007187196716673533	0.00014907940787859948	POP7;RPP38;POP5;RPP25L	Ribonuclease Mrp Complex	4	9	0.30094915993890464	13.291281493565343	2.143440468153321
GO:0031932	0.011355896033105913	0.00024174669502790972	TTI1;MAPKAP1;MLST8;TELO2	Torc2 Complex	4	10	0.33438795548767186	11.962153344208808	1.9447785922341598
GO:0005682	0.012495411640002745	0.00027282558165944856	SNRPE;SNRPG;SNRPD2;SNRPD3;TXNL4B	U5 Snrnp	5	18	0.6018983198778093	8.30705093347834	1.9032494322116404
GO:0005839	0.016081478464774264	0.0003599020835457123	PSMA1;PSMA2;PSMA3;PSMA4;PSMB7	Proteasome Core Complex	5	19	0.6353371154265766	7.869837726453163	1.7936740265094122
GO:0031314	0.016122764230896137	0.00036962669088299005	COQ5;NDUFAF5;COQ3;COQ6	Extrinsic Component Of Mitochondrial Inner Membrane	4	11	0.367826751036439	10.874684858371644	1.7925604968170554
GO:1990726	0.01613108011975279	0.000378622513727822	LSM3;LSM1;LSM5	Lsm1-7-pat1 Complex	3	5	0.16719397774383593	17.943230016313212	1.792336551746612
GO:0031931	0.030726490641141854	0.0007379724826475117	TTI1;MLST8;TELO2	Torc1 Complex	3	6	0.2006327732926031	14.952691680261012	1.5124870389046825
GO:0034715	0.030043679738005365	0.0007379724826475117	SNRPE;SNRPD2;SNRPD3	Picln-sm Protein Complex	3	6	0.2006327732926031	14.952691680261012	1.5222468761938388
