	fdr_q_value	p_value	genes	description	observed	total	expected	enrichment	log_q
WP4290	1.485149516315229e-07	2.178219290595669e-09	PDHB;PGAM1;FH;MDH2;SDHB;FASN;PDHA1;TKT;PSAT1;GLUD1;GPI;LDHA;PKM;GOT2;ACO2;TALDO1;IDH2;PGK1;PFKL;ENO1;DLST;GAPDH;ALDOB;PGD	Metabolic Reprogramming In Colon Cancer	24	42	4.300999729802756	5.5800980022615905	6.828229821874074
WP534	4.842915545231853e-07	7.748664872370964e-09	TPI1;PGAM1;MDH1;MDH2;PDHA1;ALDOC;GPI;LDHA;ENO3;MPC1;ENO2;PKM;GOT2;GOT1;PGK1;PFKL;PFKM;ENO1;HK1;ALDOA;GAPDH;ALDOB;SLC2A3;LDHB	Glycolysis And Gluconeogenesis	24	44	4.505809240745744	5.326457183976973	6.314893104473921
WP2359	8.795174509091687e-07	1.5244969149092256e-08	PSMD6;TUBB2A;TUBB;HSPA9;HSPA8;SEPTIN5;TUBA1B;UBA1;UBE2L3;TUBB4B;TUBB4A;PSMD1;PSMD2;PSMD3;UBE2G2;TUBA1A;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;STUB1;PSMD13;PSMD4;TUBB2B;PSMD7;PSMD8;TUBA4A;HSPA1B;HSPA1A;HSPA5	Parkin-ubiquitin Proteasomal System Pathway	31	68	6.963523372061605	4.451769362098402	6.05575553908501
WP78	8.486067184317099e-07	1.5840658744058586e-08	SDHA;IDH3B;SDHC;SDHB;FH;MDH2;SDHD;DLST;CS;IDH3G;SUCLG1;ACO2;OGDH;IDH2	Tca Cycle (aka Krebs Or Citric Acid Cycle)	14	18	1.8432855984868954	7.595133391967165	6.071293534240074
WP4629	6.602146572212919e-06	1.3204293144425838e-07	PGK1;GPI;TPI1;LDHA;ALDOA;GAPDH;PFKM;ENO1;PKM;HK1	Aerobic Glycolysis	10	11	1.126452310186436	8.877428639961622	5.180314838261286
WP2272	1.2318706072897638e-05	2.6279906288848296e-07	NCL;ARPC4;ARPC5;ARPC3;TUBB2A;TUBB;CTNNB1;CDC42;TUBA1B;KRT18;YWHAQ;TUBB4B;YWHAZ;TUBB4A;ARPC2;TUBA1A;ACTB;ITGB1;ACTG1;ARPC1A;TUBB2B;TUBA4A;EZR;RHOA;CTTN	Pathogenic Escherichia Coli Infection	25	54	5.529856795460686	4.520912733313788	4.909434907018363
WP4922	4.751908759846499e-05	1.0770993188985398e-06	COX6B1;COX20;COA3;COX6A1;COX14;COX5A;HIGD1A;COX8A;COX7C;COX7B;COX4I1;COX7A2;COX6C;NDUFA4;MT-CO1;MT-CO2;MT-CO3;COX5B	Mitochondrial Complex Iv Assembly	18	34	3.4817616860308025	5.169796678565885	4.323131906721224
WP5027	0.00018675247441610361	4.482059385986487e-06	EIF3B;EIF2S2;EIF3A;EIF3G;EIF3H;EIF3D;EIF5;EIF1;EIF3I;EIF3E;EIF2S3	Nsp1 From Sars-cov-2 Inhibits Translation Initiation In The Host Cell	11	16	1.638476087543907	6.713555408970977	3.7287336351985583
WP289	0.00034386096297137764	8.7111443952749e-06	IGFBP3;RGS5;IGFBP2;GNG7;GNG5;GNB2;GNG12;ATP2A2;IGFBP6;IGFBP5;IGFBP4;CALD1;CALM1;RAMP2;RAMP1;CALM2;CALM3;CAMK2A;PRKAR1A;GJA1;MYL2;CREB3;PRKCH;PKIG;FOS;CNN1;YWHAQ;ACTA1;ACTA2;YWHAG;YWHAE;YWHAZ;YWHAH;ATF6B;ETS2;CNN2;ACTB;YWHAB;JUN;GSTO1;ACTC1;RGS2;ACTG1;GNB1;GNAS;SFN;ATF4	Myometrial Relaxation And Contraction Pathways	47	154	15.770332342610105	2.9802796148442585	3.463617124929415
WP4921	0.001619042659216831	4.317447091244883e-05	UQCRC2;UQCRC1;UQCRFS1;UQCRH;UQCRB;UQCR11;MT-CYB;UQCRQ;UQCR10;CYC1	Mitochondrial Complex Iii Assembly	10	16	1.638476087543907	6.103232189973615	2.790741708122231
WP2059	0.0022009943458437442	6.162784168362484e-05	PSMD6;CSNK2B;APP;PSMD1;PSMD2;PSMD3;ATP2A2;CALM1;PSMC1;PSMC2;PSMC3;CALM2;PSMC4;PSMC5;CALM3;PSMD13;PSMD4;ADRM1;PSMD7;PSMD8;CAPN1;CAPN2;MAP2K2;CTNNB1;KIF5A;KIF5B;TNFRSF1A;XBP1;GAPDH;TUBB2B;APH1A;TUBA4A;RAF1;TUBB2A;DVL1;TUBB;PPP3R1;TUBA1B;CALML5;TUBB4B;TUBB4A;TUBA1A;PSMA1;PSMA3;PSMA4;PSMB4;PSMB5;PSMB6;PSMB7;HSD17B10;PSMA6;PSMA7;PSMB1;DDIT3;RTN4;KLC1;MAPK3;LPL;APBB1;LRP1;VDAC2;RTN3;ATF4;APOE	Alzheimer's Disease And Mirna Effects	64	245	25.089165090516076	2.550901943891013	2.657381073108631
WP5124	0.0021009491483053922	6.162784168362484e-05	PSMD6;CSNK2B;APP;PSMD1;PSMD2;PSMD3;ATP2A2;CALM1;PSMC1;PSMC2;PSMC3;CALM2;PSMC4;PSMC5;CALM3;PSMD13;PSMD4;ADRM1;PSMD7;PSMD8;CAPN1;CAPN2;MAP2K2;CTNNB1;KIF5A;KIF5B;TNFRSF1A;XBP1;GAPDH;TUBB2B;APH1A;TUBA4A;RAF1;TUBB2A;DVL1;TUBB;PPP3R1;TUBA1B;CALML5;TUBB4B;TUBB4A;TUBA1A;PSMA1;PSMA3;PSMA4;PSMB4;PSMB5;PSMB6;PSMB7;HSD17B10;PSMA6;PSMA7;PSMB1;DDIT3;RTN4;KLC1;MAPK3;LPL;APBB1;LRP1;VDAC2;RTN3;ATF4;APOE	Alzheimer's Disease	64	245	25.089165090516076	2.550901943891013	2.6775844591969182
WP15	0.0034565002630856283	0.0001059993414012926	PRDX2;HBB;PRDX5;SELENOK;HBA1;PRDX3;FGG;SELENON;SAA1;FGA;TXN;GPX3;CAT;GPX4;SELENOM;SELENOF;SELENOH;ALB;APOA1;FGB;SOD1;SOD3;SOD2;PRDX1;SERPINE1;CRP;SELENOP;SELENOW	Selenium Micronutrient Network	28	84	8.601999459605512	3.2550571679859277	2.461363405725962
WP5115	0.006467511354897061	0.00020696036335670595	IFITM3;HIF1A;CARD11;RRAS;MAP1LC3B;RHEB;SERPINE1;FN1;FOS;LARP1;HSPA8;C1R;C1S;SAA1;FGA;ACTB;FGB;TF;ACTG1;EGR1;RAC1;CEBPB;AGT;DUSP1;GSN;TGFBR2;IGFBP3;HLA-DRB1;HLA-DRA;HP;RPS6;EIF4A2;FGG;GABARAPL2;CTSD;CTSB;CTSL;DDIT4;CRP;CTSZ;HBD;HBB;JAK1;LGALS3BP;JUNB;BST2;JUN;ALB;APOA1;APOA2;IFI6;APOC1;APOD;IFITM1	Network Map Of Sars-cov-2 Signaling Pathway	54	206	21.095379627127805	2.559802238901555	2.1892628001274907
WP410	0.007820281459064146	0.0002606760486354715	SUMO1;PER1;PSMA4;UGP2;BTG1;ZFR;HSPA8;PPP2CB;TOB1;CEBPB;KLF9;GSTP1;EIF4G2;DNAJA1;G0S2;SUMO3;DAZAP2;HERPUD1	Exercise-induced Circadian Regulation	18	47	4.813023507160227	3.739852916409364	2.1067776160042544
WP4018	0.007970073029515736	0.0002762958650232122	TPI1;FASN;ALDOC;GPI;ENO3;ENO2;HIF1A;PGK1;HK1;GAPDH;VEGFA;BAP1;STAT3;MDH1;PSAT1;LDHA;PGM1;PDGFRB;RHEB;PKM;PFKL;PFKM;ENO1;ALDOA;ALDOB;SQSTM1;LDHB	Clear Cell Renal Cell Carcinoma Pathways	27	84	8.601999459605512	3.138805126272145	2.0985376991596727
WP4932	0.008686493248360265	0.00031271375694096954	CLTC;ATP5F1D;ATP5F1E;ATP5PB;ATP5MC1;ATP5MC2;ATP5MC3;OGDH;CFL1;DLST;SF3B1;MT-ATP6;MT-ATP8;ATP5F1A;EIF4H;ATP5PO;MYO1C;HDAC3;VPS28;CTNNB1;HMGA1;MAPK3;EIF2A;GAPDH;ELN;VAMP2;USF1;ATF4;ATP5F1B;SQSTM1;SNAP25	7q11.23 Copy Number Variation Syndrome	31	102	10.445285058092407	2.9678462413989344	2.0611555135693425
WP2267	0.009478325303927518	0.000353857478013294	NAPA;CPLX1;CLTC;ATP1A2;CPLX2;CLTA;SLC1A3;AP2A1;AP2B1;SLC17A7;RAB3A;VAMP2;DNM1;AP2S1;AP2M1;STXBP1;SYP;SNAP25	Synaptic Vesicle Pathway	18	48	4.915428262631721	3.6619393139841687	2.0232683900366757
WP4754	0.01386046650680393	0.0005359380382630853	AARS1;MYH6;PYGB;MYH7;SDC4;TMSB4X;ITM2C;ARF6;FN1;NPPA;TNFAIP2;FOS;BIN1;PRM1;HSPB1;CTNNB1;ARFGAP2;EEF2;TNFRSF1A;ACTA1;ACTA2;NFKBIA;PTMS;COL3A1;COL1A2;COL1A1;CD81;TF;NACA;ENO1;CEBPB;MMP2;CENPB;MMP14;BTG2;TGM2;MTCH1;CA11;NSMF;TRPC4AP;TIMP1;TIMP3;HDAC3;ECH1;KLF2;PKN1;NR4A1;HSPB8;KLC1;PIGT;MAPK3;BSG;RANGAP1;B2M;JUN;USP5;VEGFA;SPP1;HDGF;DES;RPS11;NDUFC1;GRN	Il-18 Signaling Pathway	63	258	26.4204269116455	2.384518623059459	1.8582221522695825
WP5055	0.01349103912767821	0.0005396415651071284	TPT1;TAGLN;DCN;AMBP;PDGFRB;TIMP2;TIMP1;FN1;HMGB1;CXCL14;S100A6;PFN1;LGALS1;ACTA1;KLF4;S100A9;S100A11;CNN2;SPARC;VEGFA;NFKBIA;ELN;COL1A2;COL1A1;KRT6A;VIM;FGFR3;MMP2;CDK16	Burn Wound Healing	29	96	9.830856525263442	2.9498955584872473	1.8699545981385988
WP5049	0.013877418417739772	0.0005735999612665772	PGK1;LDHA;GAPDH;ENO1;PKM;HK1;ALDOC	Glycolysis In Senescence	7	11	1.126452310186436	6.214200047973135	1.8576913171093845
WP1946	0.013862392225385513	0.0005914620682831152	TPI1;PGK1;PGAM1;HK1;GPI;LDHA;GAPDH;ALDOA;TALDO1	Cori Cycle	9	17	1.7408808430154012	5.169796678565885	1.8581618172974135
WP4949	0.015392403848088662	0.0006772657693159012	CCT6A;TCP1;CCT3;IGFBP3;IGBP1;CCT7;CCT8;CCT2;CCT4;MAPK3;CDIPT;MVP;TMEM219;PPP2CA;PPP2CB;PPP2R1A;EZR;CCT5;PPP4C;HDAC3;YPEL3;ALDOA;MSN	16p11.2 Proximal Deletion Syndrome	23	71	7.270737638476088	3.1633654167750564	1.8126935506404886
WP5036	0.018402019888944306	0.0008587609281507343	PTPN11;TGFBR2;COL1A2;COL1A1;RACK1;HIF1A;ACTA2;RAF1;AGT;CCN2;JUND;RRAS	Angiotensin Ii Receptor Type 1 Pathway	12	28	2.8673331532018373	4.185073501696193	1.7351345042471686
WP3614	0.018943255768030902	0.0008587609281507343	VEGFA;IGFBP3;IGFBP2;PDHA1;LDHA;PKM;PGK1;HIF1A;SERPINE1;PFKL;HK1;SLC2A3	Photodynamic Therapy-induced Hif-1 Survival Signaling	12	28	2.8673331532018373	4.185073501696193	1.722545376939148
