	fdr_q_value	p_value	genes	description	observed	total	expected	enrichment	log_q
HP:0011923	3.5993299015477827e-12	4.415370683286005e-15	TSFM;NDUFAF1;TIMMDC1;TIMMDC1;MRPS23;NDUFA11;GFM1;NDUFAF4;MT-ND1;MT-ND2;NDUFA1;NDUFA6;NDUFA8;NDUFB3;NDUFB9;NDUFB10;NDUFB10;NDUFC2;NDUFS3;NDUFS4;NDUFS4;NDUFS6;NDUFB11;MRPL12;FOXRED1;TRMU	Decreased Activity Of Mitochondrial Complex I	26	45	3.465354721349429	7.502839417800049	11.443778345662853
HP:0008316	5.606093812609506e-12	7.502300184154574e-15	NDUFAF1;TIMMDC1;AFG3L2;NDUFA11;NDUFAF4;MT-CO2;MT-CO3;MT-ND1;MT-ND1;MT-ND2;MT-ND4;NDUFA1;NDUFA6;NDUFB3;NDUFB9;NDUFB10;NDUFS3;NDUFS4;NDUFS6;NDUFB11;FOXRED1	Abnormal Mitochondria In Muscle Tissue	21	30	2.3102364808996194	9.089978525411597	11.251339639012809
HP:0003542	8.27258270650438e-11	1.199326142350362e-13	BCS1L;AIFM1;AIFM1;LONP1;NDUFAF1;COX16;TIMMDC1;NDUFA11;NDUFAF4;MT-ND1;MT-ND2;NDUFA1;NDUFA6;NDUFB3;NDUFB9;NDUFB10;NDUFS3;NDUFS4;NDUFS6;NDUFB11;FOXRED1;UQCRC2	Increased Serum Pyruvate	22	36	2.7722837770795437	7.935695538057742	10.082358882215988
HP:0002415	3.7893310322224124e-10	5.91620770058144e-13	ACOX1;COX6B1;PET100;NDUFA13;NDUFAF1;TACO1;TIMMDC1;HSPD1;NDUFA11;NDUFAF4;MT-ND1;MT-ND2;NDUFA1;NDUFA2;NDUFA4;NDUFA6;NDUFA9;NDUFA10;NDUFB3;NDUFB8;NDUFB9;NDUFB10;NDUFS3;NDUFS3;NDUFS4;NDUFS4;NDUFS4;NDUFS6;NDUFB11;FOXRED1;FOXRED1;POLR3B;POLR3B;SLC16A2;SURF1;SURF1;TUFM	Leukodystrophy	37	100	7.700788269665399	4.8047029348604156	9.421437453530038
HP:0003737	4.240382652111793e-10	7.093313235382725e-13	NDUFAF1;TIMMDC1;NDUFA11;NDUFAF4;MT-ATP6;MT-ATP6;MT-CO2;MT-CO3;MT-ND1;MT-ND1;MT-ND1;MT-ND2;MT-ND2;MT-ND4;NDUFA1;NDUFA6;NDUFB3;NDUFB9;NDUFB10;NDUFS3;NDUFS4;NDUFS6;OPA1;NDUFB11;FOXRED1	Mitochondrial Myopathy	25	49	3.7733862521360453	6.625348779454517	9.372594950906747
HP:0000576	1.9128007226008636e-09	3.4130491314390338e-12	DNAJC30;MT-ATP6;MT-ATP6;MT-CO3;MT-CO3;MT-ND1;MT-ND1;MT-ND2;MT-ND2;MT-ND4;MT-ND4;MT-ND4L;MT-ND4L;OPA1;OPA1	Centrocecal Scotoma	15	19	1.4631497712364256	10.251855479787515	8.71833027282834
HP:0001427	6.5253559485794015e-09	1.237103280092002e-11	BCS1L;MT-ATP6;MT-ATP6;MT-CO2;MT-CO3;MT-CO3;MT-ND1;MT-ND1;MT-ND2;MT-ND4;MT-ND4L;NDUFS4;TRMU;TRMU;SURF1	Mitochondrial Inheritance	15	20	1.5401576539330797	9.73926270579814	8.18539579321764
HP:0003348	6.20047609970679e-09	1.2446589694961773e-11	ATP5F1A;COX5A;COX6B1;COX8A;NDUFA13;COX16;FBP1;MICOS13;MT-ATP6;MT-ND1;MT-ND2;MT-ND4;NDUFB10;NDUFC2;NDUFS4;TRMT10C;TMEM70;TARS2;UQCRC2	Hyperalaninemia	19	32	2.4642522462929275	7.710249642090194	8.207574962189321
HP:0007183	4.46706278322519e-08	9.465171504547631e-11	PET100;NDUFA13;TACO1;TACO1;MT-ATP6;MT-ND1;MT-ND2;MT-ND4;NDUFA2;NDUFA4;NDUFA9;NDUFA10;NDUFS3;NDUFS4;NDUFS4;FOXRED1;SURF1	Focal T2 Hyperintense Basal Ganglia Lesion	17	28	2.1562207155063113	7.8841650475508755	7.3499779436068176
HP:0012748	4.9282882724841444e-08	1.0992055921677584e-10	NDUFAF1;TIMMDC1;NDUFA11;NDUFAF4;MT-ND1;MT-ND2;NDUFA1;NDUFA6;NDUFB3;NDUFB9;NDUFB10;NDUFS3;NDUFS4;NDUFS6;NDUFB11;FOXRED1	Focal T2 Hyperintense Brainstem Lesion	16	25	1.9251970674163497	8.310837508947746	7.307303896726843
HP:0002013	2.374223267092221e-07	5.560241843307309e-10	ACP2;ACY1;ALAD;ALDOB;ALDOB;ELP1;ABCC6;ARG1;ASL;ASS1;DGAT1;BTD;CDKN2C;DBH;DHCR7;MRPS7;NDUFAF1;SAR1B;SAR1B;TIMMDC1;F12;FBP1;GFM2;SLC37A4;GALT;GALT;HMBS;HNF4A;HSD3B2;CFI;NDUFA11;MPI;MPI;NDUFAF4;MT-CO2;MT-CO3;MTHFD1;MT-ND1;MT-ND1;MT-ND2;MT-ND4;MVK;MVK;NDUFA1;NDUFA6;NDUFB3;NDUFB9;NDUFB10;NDUFS3;NDUFS4;NDUFS4;NDUFS6;PHKA2;PMM2;PMM2;NDUFB11;PTCH1;PTCH1;PTCH1;PTCH1;FOXRED1;TRMU;SLC22A5;SLC22A5;SMPD1;MRAP	Vomiting	66	300	23.102364808996196	2.8568503937007876	6.624478443297659
HP:0001987	2.405346402791869e-07	5.901374022685527e-10	ARG1;ARG1;ARG1;ASL;ASL;ASS1;ATP5F1D;BTD;BTD;COX6B1;MMACHC;NR1H4;NDUFA6;TMEM70;TMEM70;SLC22A5;TUFM;UQCRC2	Hyperammonemia	18	34	2.6182680116862356	6.874773674681039	6.6188223704387
HP:0003198	4.849869535958273e-07	1.2439723355307269e-09	ACTN2;C1QBP;LARGE1;BAG3;TKFC;NEXN;ABCC9;MLXIPL;NDUFAF1;FHL2;FLNC;CISD2;DNAJC30;DNAJC30;GFER;GFPT1;LDB3;ALG2;NDUFA11;RBM20;NDUFAF4;MT-ATP6;MT-ATP6;MT-ATP6;MT-CO2;MT-CO2;MT-CO3;MT-CO3;MT-CO3;MT-CO3;MT-ND1;MT-ND1;MT-ND1;MT-ND1;MT-ND2;MT-ND2;MT-ND4;MT-ND4;MT-ND4;MT-ND4L;MT-ND4L;NDUFB3;OPA1;OPA1;OPA1;PLN;PTEN;RMND1;PPCS;NARS2;SCN5A;TRMU;SLC22A5;PRDM16;PRDM16;TPI1;VCP;XDH;CSRP3	Myopathy	59	259	19.945041618433383	2.9581286982861785	6.314269943990621
HP:0007704	6.275030012002712e-07	1.679499501372422e-09	NDUFAF1;TIMMDC1;NDUFA11;NDUFAF4;MT-ND1;MT-ND2;NDUFA1;NDUFA6;NDUFB3;NDUFB9;NDUFB10;NDUFS3;NDUFS4;NDUFS6;NDUFB11;FOXRED1;SLC35A2	Paroxysmal Involuntary Eye Movements	17	32	2.4642522462929275	6.8986444166070156	6.2023841927129
HP:0001508	1.0144870262279507e-06	2.8283902816659715e-09	AARS1;AARS1;ACOX1;ADK;AHCY;AHCY;ALAD;ALDOB;PEX3;PEX3;ASL;ASS1;ATP5F1A;DGAT1;ATP6V1E1;BCS1L;BANF1;CBS;HACD1;COX4I1;MPDU1;COX7B;PARS2;MMACHC;MMACHC;LPIN2;LPIN2;PET100;PET100;CYP17A1;CYP17A1;KIAA0586;PTDSS1;DHCR7;DHCR24;DHCR24;NR1H4;GMNN;GMNN;EEF1A2;NDUFA13;NDUFA13;MRPS7;NDUFAF1;NDUFAF1;MRPS2;SAR1B;SAR1B;TACO1;TIMMDC1;TIMMDC1;FAH;MBTPS2;AGPAT2;EBP;EBP;PTRH2;PTRH2;SLC37A4;SLC37A4;GALK1;GALT;JAGN1;GBA;MICOS13;HPD;HPD;GTF2H5;HSD3B2;IDH1;NDUFA11;IGF1;IGF2;LETM1;LETM1;LIG4;LIG4;MBL2;MGAT2;MGAT2;MPI;MPI;MRPS28;NDUFAF4;NDUFAF4;MT-ATP6;MT-ATP6;MT-CO2;MT-CO3;MT-ND1;MT-ND1;MT-ND1;MT-ND2;MT-ND2;MT-ND4;MT-ND4;NDUFA1;NDUFA2;NDUFA4;NDUFA6;NDUFA8;NDUFA9;NDUFA10;NDUFB3;NDUFB3;NDUFB8;NDUFB8;NDUFB9;NDUFB10;NDUFS3;NDUFS3;NDUFS4;NDUFS4;NDUFS4;NDUFS6;ORC4;ORC4;PRDX1;PEPD;PEX6;PEX6;PEX10;PEX10;PHKA2;PMM2;PMM2;NDUFB11;NDUFB11;NDUFB11;SLC13A5;NHLRC2;PTCH1;PTCH1;PTCH1;PTCH1;PTEN;TRMT10C;SARS2;TMEM70;UBA5;UBA5;MRPL12;SLC35C1;DHDDS;DHDDS;MSMO1;SC5D;FOXRED1;FOXRED1;HSD3B7;HSD3B7;SLC22A5;SMPD1;PRDM16;AKR1D1;AKR1D1;SURF1;SURF1;SURF1;TFAM;MRAP;TGDS;TPI1;GALM	Failure To Thrive	164	1075	82.78347389890304	1.9810717317840554	5.993753502572122
HP:0025116	1.23996941198193e-06	3.5953166846805147e-09	ABCC6;NDUFAF1;TIMMDC1;NDUFA11;NDUFAF4;MT-ND1;MT-ND2;NDUFA1;NDUFA6;NDUFB3;NDUFB9;NDUFB10;NDUFS3;NDUFS4;NDUFS6;NDUFB11;SLC13A5;ATAD3A;FOXRED1	Fetal Distress	19	41	3.1573231905628134	6.017755818216736	5.906589028040433
HP:0000007	1.2232328394063717e-06	3.683203598078737e-09	CLPP;AARS1;AARS1;DNAJC19;ACOX1;ACP2;ACY1;ADCY3;ADCY6;ACOX2;MYORG;ADK;AGT;AHCY;AHSG;AK1;ALAD;ALDOB;NR0B2;AMHR2;ANK1;PEX3;PEX3;ELP1;ELP1;APOA2;APOB;APOC2;APOE;CDK10;ABCC6;ABCC6;ARG1;ASL;ASS1;MRPS34;SERPINC1;HAMP;SLC41A1;ATP5F1A;ATP5F1A;DGAT1;ATP5F1D;ATP5F1E;ATP6V1E1;GPAA1;CRADD;FADD;UROC1;BCS1L;BCS1L;BCS1L;BANF1;CFB;FCSK;BTD;SLC5A6;C1QBP;C2;C3;C4A;C8B;TMPRSS6;SERPINA6;CBS;LARGE1;LARGE1;LARGE1;LONP1;COX5A;RAB3GAP2;RAB3GAP2;COX4I1;MPDU1;COX6B1;ACBD5;COX8A;CP;CPN1;MINPP1;PARS2;MMACHC;TKFC;LPIN2;CTH;CTSD;RAB33B;CYP2D6;PET100;CYP17A1;CYP21A2;KIAA0586;KIAA0586;TMEM251;DBH;AKR1C2;ERAL1;C19orf12;C19orf12;DHCR7;DHCR24;MFN2;TTC5;NR1H4;GNE;ABCC9;MRPS16;PAM16;TSFM;TMX2;NDUFA13;CNNM4;MRPS7;EGF;NDUFAF1;MRPS2;SAR1B;GPHN;GPHN;TACO1;SIGMAR1;SIGMAR1;COX16;RXYLT1;F2;TIMMDC1;ARMC2;F7;F12;F13B;FAH;FBP1;EMG1;HAX1;CIB1;CISD2;DNAJC30;AGPAT2;UQCC2;COLEC10;GFM2;PPIL1;MRPS23;PTRH2;UQCRQ;SLC37A4;SLC37A4;MASP2;KIF1C;GALK1;GALNT2;GALT;GAMT;GON7;JAGN1;CDIN1;GBA;GBA;GBA;GBA;GBA;FTCD;GCNT2;GFER;GFPT1;GFPT1;GHR;GHR;REEP6;AFG3L2;ANGPTL3;GPI;MARS2;MARS2;RTN4IP1;IL17RC;ATP5MK;GSS;GSS;ZNF341;AOPEP;HPS5;COX14;CHP1;HELLS;HGD;MICOS13;PARK7;HPD;GTF2H5;HSD3B2;HSPD1;HYAL1;CFI;ALG2;ALG2;NDUFA11;IGF1;GFM1;COA6;KLKB1;LIG4;LIPC;LMAN1;MAT1A;MDH1;MEOX1;MGAT2;CLIC5;KLHDC8B;MOCS2;MPI;LAMTOR2;MRPS28;COA3;DCPS;NDUFAF4;UQCC3;MTHFD1;MTHFD1;MVK;MVK;MYO7A;MYO7A;NDUFA2;NDUFA4;NDUFA6;NDUFA8;NDUFA9;NDUFA10;NDUFB3;NDUFB8;NDUFB9;NDUFB10;NDUFC2;NDUFS3;NDUFS4;NDUFS6;NTRK1;OPA1;OPA1;ORC4;PRDX1;PCBD1;PCK1;PEPD;PEX6;PEX6;PEX6;PEX7;PEX7;PEX7;PEX10;PEX10;CARD10;PFKM;SERPINA1;VKORC1;PKLR;PLD1;PLG;PRMT7;SERPINF2;TMCO1;PMM2;POR;POR;CTSA;NEK8;NEK8;MPLKIP;SLC13A5;FITM2;PROC;NHLRC2;SLC36A2;TTC19;TRMT10C;SARS2;PTS;TMEM70;RMND1;MOCOS;TMEM53;RBP4;RDH5;RBM28;PPCS;GSC;TMEM38B;NARS2;NARS2;DARS2;BBS10;DNAAF2;ATAD3A;ATAD3A;TTC21B;TTC21B;UBA5;UBA5;MRPL12;SLC35C1;DHDDS;MSMO1;SC5D;SCN5A;SCN5A;NOP10;FOXRED1;OPA3;FASTKD2;TARS2;SLC5A2;TRMU;HSD3B7;IARS2;POLR3B;POLR3B;SLC16A1;BLOC1S5;SLC18A2;SLC22A5;XPNPEP3;SMN1;SMN1;SMN1;SMN1;SMO;SMPD1;SMPD1;AKR1D1;PMPCA;SURF1;SURF1;PPIP5K2;ABCG5;CYP4V2;LARS2;LARS2;TF;TFAM;TFR2;TH;ABCA5;MRPS25;MRAP;TGDS;HAAO;SLC39A14;TPI1;TPMT;TTPA;TUFM;SLC2A10;UGP2;DNAJC12;UQCRB;UQCRC2;EPS8L2;NMNAT1;NMNAT1;XDH;SLC13A3;PINK1;GALM;MRPL44;MRPS22;MRPS22;COA7;VARS2	Autosomal Recessive Inheritance	371	3085	237.56931811917755	1.5616494711404039	5.912490868192913
HP:0008972	4.250101540711585e-06	1.3271199190356236e-08	PET100;NDUFA13;TACO1;GFER;NDUFA2;NDUFA4;NDUFA9;NDUFA10;NDUFS3;NDUFS4;FOXRED1;SURF1	Decreased Activity Of Mitochondrial Respiratory Chain	12	18	1.3861418885397718	8.6571224051539	5.37160069393935
HP:0000648	9.34894646994185e-06	3.023524563714884e-08	AARS1;DNAJC19;DNAJC19;ACOX1;ACOX1;PEX3;PEX3;PEX3;ELP1;MRPS34;GPAA1;GPAA1;FCSK;BTD;BTD;CBS;LARGE1;LARGE1;LARGE1;LARGE1;RAB3GAP2;RAB3GAP2;MPDU1;MPDU1;MINPP1;MINPP1;PARS2;PARS2;MMACHC;PET100;C19orf12;C19orf12;DHCR7;MFN2;MFN2;MFN2;MFN2;TSFM;EEF1A2;NDUFA13;NDUFA13;CNNM4;TACO1;TACO1;RXYLT1;CISD2;CISD2;DNAJC30;REEP6;AFG3L2;MICOS13;NDUFA11;LETM1;NDUFAF4;MT-ATP6;MT-ATP6;MT-ATP6;MT-ATP6;MT-CO2;MT-CO3;MT-CO3;MT-CO3;MT-ND1;MT-ND1;MT-ND1;MT-ND1;MT-ND2;MT-ND2;MT-ND2;MT-ND4;MT-ND4;MT-ND4;MT-ND4;MT-ND4L;MT-ND4L;NDUFA2;NDUFA4;NDUFA6;NDUFA9;NDUFA10;NDUFB8;NDUFS3;NDUFS4;OPA1;OPA1;OPA1;OPA1;OPA1;PCK1;PEX6;PEX6;PEX6;PEX6;PEX6;PEX10;PEX10;PEX10;PRKAR1A;MPLKIP;SLC13A5;TMEM53;NARS2;DARS2;ATAD3A;ATAD3A;UBA5;DHDDS;DHDDS;FOXRED1;FOXRED1;OPA3;OPA3;OPA3;OPA3;POLR3B;POLR3B;PRDM16;SURF1;SURF1;SURF1;SLC39A14;NMNAT1	Optic Atrophy	122	756	58.21795931867041	2.095573280612651	5.029237326888975
HP:0000817	1.0303374089329078e-05	3.447097386861519e-08	NDUFA13;NDUFAF1;GPHN;TIMMDC1;GFM2;GALNT2;MICOS13;NDUFA11;GFM1;NDUFAF4;NDUFAF4;MT-ND1;MT-ND2;NDUFA1;NDUFA6;NDUFB3;NDUFB9;NDUFB10;NDUFC2;NDUFS3;NDUFS4;NDUFS4;NDUFS6;NDUFB11;NHLRC2;UBA5;FOXRED1;TARS2;UGP2	Poor Eye Contact	29	95	7.315748856182129	3.964050785517839	4.987020531759006
HP:0002928	2.5421983130093763e-05	8.78868603806074e-08	PET100;NDUFA13;TACO1;NDUFA2;NDUFA4;NDUFA9;NDUFA10;NDUFS3;NDUFS4;FOXRED1;SURF1	Decreased Activity Of The Pyruvate Dehydrogenase Complex	11	17	1.3091340058431178	8.402501157943492	4.594790573811009
HP:0001251	4.0304251739172936e-05	1.4383138793950418e-07	AARS1;DNAJC19;ANK1;PEX3;ELP1;APOB;ASL;ASL;ASS1;UROC1;BCS1L;BTD;BTD;C4A;AIFM1;LONP1;MPDU1;CP;PARS2;MMACHC;CTSD;KIAA0586;C19orf12;TSFM;EEF1A2;NDUFAF1;GPHN;SIGMAR1;TIMMDC1;CISD2;DNAJC30;PTRH2;UQCRQ;GALT;GAMT;GAMT;GBA;GBA;GPI;RTN4IP1;ATP5MK;GSS;MICOS13;NDUFA11;LETM1;NDUFAF4;MT-ATP6;MT-ATP6;MT-ATP6;MT-CO2;MT-CO3;MT-CO3;MT-CO3;MT-ND1;MT-ND1;MT-ND1;MT-ND1;MT-ND2;MT-ND2;MT-ND2;MT-ND4;MT-ND4;MT-ND4;MT-ND4L;MT-ND4L;MVK;MVK;MVK;MYO7A;MYO7A;NDUFA1;NDUFA4;NDUFA6;NDUFB3;NDUFB8;NDUFB9;NDUFB10;NDUFS3;NDUFS4;NDUFS4;NDUFS6;OPA1;OPA1;OPA1;OPA1;PEX6;PEX6;PEX7;PEX7;PEX7;PEX10;PEX10;PMM2;PMM2;NDUFB11;SLC13A5;SLC13A5;PTEN;PTEN;PTS;PTS;TMEM70;DARS2;ATAD3A;UBA5;MRPL12;SLC35C1;DHDDS;DHDDS;FOXRED1;OPA3;OPA3;OPA3;SLC6A1;SLC6A1;POLR3B;SLC16A2;SLC16A2;SMO;SMPD1;SURF1;SURF1;SURF1;ABCA5;TTPA;TTR;NMNAT1;SLC13A3;CHCHD10;MRPS22;VARS2	Ataxia	131	850	65.45670029215589	2.001323003073814	4.394649137246908
HP:0003645	6.25968088161118e-05	2.3036630879131143e-07	GNE;F2;F2;F8;F8;F8;F8;F9;F12;F12;SLC37A4;KLKB1;LMAN1;PMM2;AKR1D1	Prolonged Partial Thromboplastin Time	15	33	2.5412601289895815	5.902583458059478	4.203447806548032
