	fdr_q_value	p_value	genes	description	observed	total	expected	enrichment	log_q
GO:0030687	5.473439811098122e-05	3.2864540350479995e-07	PES1;WDR12;WDR74;MRTO4;RRS1;NIP7;RPF1;EBNA1BP2;RRP15	Preribosome, Large Subunit Precursor	9	19	1.0727143792275802	8.389931350114416	4.261739653290218
GO:0005947	8.969121904827098e-05	5.87497068001775e-07	BCKDK;DLD;DBT;BCKDHA;BCKDHB	Mitochondrial Alpha-ketoglutarate Dehydrogenase Complex	5	5	0.28229325769146846	17.71207729468599	4.04725007318279
GO:0000172	0.00033899253312244645	2.4055147001046963e-06	POP7;RPP38;RPP30;POP5;POP4;RPP25L	Ribonuclease Mrp Complex	6	9	0.5081278638446433	11.80805152979066	3.469809867753946
GO:0110142	0.00043952629626490067	3.3588254081378874e-06	COQ9;COQ5;COQ7;COQ3;COQ6	Ubiquinone Biosynthesis Complex	5	6	0.33875190922976217	14.760064412238325	3.357015136560396
GO:0005839	0.0005568034173503665	4.558979945554311e-06	PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMB5;PSMB2;PSMB7	Proteasome Core Complex	8	19	1.0727143792275802	7.457716755657259	3.254298107930805
GO:0005655	0.0012826871478375413	1.1202507841375906e-05	POP7;RPP38;POP5;RPP30;RPP21	Nucleolar Ribonuclease P Complex	5	7	0.39521056076805583	12.651483781918566	2.891879256747484
GO:0046540	0.002372688022288943	2.2017301516873375e-05	PRPF4;SNRPE;SNRPG;LSM3;PRPF31;SNRNP40;LSM2;LSM5;LSM4;TXNL4B	U4/u6 X U5 Tri-snrnp Complex	10	36	2.032511455378573	4.920021470746108	2.624759362122147
GO:0000176	0.0023218747163864803	2.2813179527814764e-05	EXOSC2;C1D;EXOSC7;EXOSC6;EXOSC5;EXOSC1	Nuclear Exosome (rnase Complex)	6	12	0.6775038184595243	8.856038647342995	2.634161217607748
GO:0019773	0.0027450183275085633	2.846907654075475e-05	PSMA1;PSMA2;PSMA3;PSMA4;PSMA5	Proteasome Core Complex, Alpha-subunit Complex	5	8	0.45166921230634954	11.070048309178745	2.561454751574813
GO:0045254	0.00453708912940934	4.953154071407577e-05	PDHX;DLD;DLAT;PDHB	Pyruvate Dehydrogenase Complex	4	5	0.28229325769146846	14.169661835748792	2.3432226890984436
GO:1990726	0.004321037266104134	4.953154071407577e-05	LSM2;LSM3;LSM1;LSM5	Lsm1-7-pat1 Complex	4	5	0.28229325769146846	14.169661835748792	2.364411988168382
GO:0005829	0.006537995484694956	7.85130462135857e-05	RCCD1;UNC119B;NUDT19;AHRR;IGF2BP3;PES1;PEX12;PEX7;TXNDC9;PRMT5;FPGT;PFAS;ANKRD28;LSM1;POLR1C;TRIM24;FANCG;INPP4B;HDAC3;NUP42;RRP8;AKR7A2;RAD51C;DNPH1;SULT1B1;SGTA;DYRK3;ORC5;ZNF500;EIF4E2;DEPDC5;GMNN;ECI2;NPM3;TRAPPC6A;ERLIN2;USP19;SMC2;MOCS3;PIGN;PSMG1;METTL18;SNAP29;DHFR;ADA;CA1;PCCA;PCCB;EIF2S1;EPRS1;FH;MYB;AR;UMPS;DBT;UBL4A;APEH;UCHL3;GCFC2;ERCC2;OSBP;GART;DTYMK;ACP1;PSMA1;PSMA2;PSMA3;PSMA4;VARS1;CAD;PSMA5;PSMB5;PEX2;PRDX3;CCND2;AKT2;ATIC;HSPA4;MPI;DLST;PNPLA4;IARS1;HTT;GNPDA1;GSS;MASP1;CCT3;PSMB2;EIF2B2;NDUFV1;METAP2;SMS;PPP5C;NUBP1;CLNS1A;PRKAG1;ANAPC15;PSME3;MAGOH;SNRPE;SNRPG;LSM3;CSNK2A1;PSPH;CRADD;CDK6;KIF23;C1QBP;PUDP;PPID;NCBP1;ELP6;FAAP100;COX10;IFT88;MTAP;AIMP2;FADD;ITGB3BP;MYO7A;PEX6;RIN1;EXOSC2;PDE1C;DELE1;ZNF268;PDCD11;COG2;KIF22;EXOSC7;ZNF146;MTFR1;TARBP2;STK11;NEDD8;FXN;BAK1;DECR1;COX19;GLE1;SMUG1;EXOSC6;THEM4;ARMH3;CPTP;ICE2;NAIF1;TRIM68;THOC7;ELP2;SNRNP48;ANO7;ARMC6;TTI2;MZT2B;PMF1;MZT2A;FAHD1;AAGAB;TMEM88;BORA;SHQ1;UQCC3;LCLAT1;RANBP10;EIF3M;CENPQ;HAUS6;BCDIN3D;RABEPK;HUWE1;CTU1;ACOT1;SERINC5;PARG;CARM1;CEP57;PDSS2;PPARGC1B;P3H2;CDAN1;HOMEZ;KLHL7;DDX60;ASCC3;PLCD3;PHETA1;CARNMT1;ATPAF2;COMMD1;ARL14EP;POC5;TSEN2;SMG8;FBXO22;FLAD1;NUP43;NUP37;NUP35;CDC26;NPLOC4;SETD6;CIP2A;ELP5;CEP192;CACTIN;CHTF18;NUDCD2;ASB10;ACOT11;DNAJC9;DGCR8;DDX1;SYMPK;PEX13;FAM162A;SYAP1;MAGOHB;AKT1S1;ARMC5;SNRNP40;SPDL1;GNPNAT1;DYNC2I2;CHMP6;DCUN1D1;SCLY;GPATCH3;PRAC1;RMDN2;HYLS1;MCCC1;WDR24;CEP89;SETDB2;PSMB7;DDO;GPER1;NUP88;VRK1;NABP2;GRWD1;ECSIT;WDR77;DPH2;VPS25;HAUS8;URM1;DHRS4;THTPA;CENPO;MSTO1;WRAP53;THUMPD3;NTMT1;MLST8;RIOK2;NAA15;GON7;NUF2;GTPBP4;XPO4;COA1;UBA5;PAIP1;COMMD4;ISCU;DPH5;CUEDC2;ASB7;TUT1;DCTPP1;PTGES2;GEMIN7;ZWILCH;COG4;POLR1B;XPO5;PARVB;NMRAL1;MCCC2;GPN1;TXNRD2;PDE7B;ACOT13;TIGAR;AVEN;EXOSC5;ACSS2;NANS;SMYD2;AAAS;PNO1;PHPT1;FARSB;ABHD10;AP5S1;DCAF13;NUDT15;INTS9;PRMT7;PNPO;POLR3B;PLEKHJ1;OXSM;TXNL4B;COMMD8;SDHAF2;SIRT5;MKS1;MIOS;ANAPC11;MIS18A;FAM120A;NUDT4;AKAP7;LARS1;KLHL13;RNF7;CIDEB;FKBPL;MSRA;HACL1;TSR3;CDC23;CNOT11;NFU1;NIP7;PDE10A;RUVBL1;NUDC;FARSA;DRG1;TRAPPC4;LSM2;NDUFAF1;EXOSC1;AK6;PTRH2;MMACHC;LSM5;LSM4;N6AMT1;SNX5;NFS1;AP4B1;MAD1L1;TEX264;DUSP10;NUBP2;TIPRL	Cytosol	351	5225	294.9964542875845	1.18984480965259	2.1845553836903
GO:0071005	0.007267987220152888	9.12465644451509e-05	PRPF4;MFAP1;SNRPE;SNRPG;LSM3;CWC27;PRPF31;MAGOHB;LSM2;LSM5;LSM4	U2-type Precatalytic Spliceosome	11	50	2.8229325769146847	3.8966570048309177	2.1385858450158963
GO:0101019	0.008883189993942235	0.00011637366804291139	EXOSC2;EXOSC7;EXOSC6;EXOSC5;EXOSC1	Nucleolar Exosome (rnase Complex)	5	10	0.5645865153829369	8.856038647342995	2.0514310490878973
GO:0005694	0.010225123897907902	0.00013953498768979125	RCCD1;PES1;SURF6;ZNF202;FH;HOXA13;MLH1;ATR;FAAP20;EMG1;UTP4;ZNF830;SETDB2;COQ7;EBNA1BP2;GRWD1;LLPH;NIFK;RPF2;POLR1B;MCM8;PIN4;RBM19;REPIN1;TRIP13	Chromosome	25	197	11.122354353043857	2.247725545010913	1.990331420939034
GO:0000178	0.011440188979933116	0.00016236076063223855	EXOSC2;EXOSC7;EXOSC6;EXOSC5;EXOSC1;C1D	Exosome (rnase Complex)	6	16	0.9033384246126991	6.642028985507246	1.9415668013940208
GO:0031314	0.013798691908383606	0.00020336500083316449	COQ5;TAMM41;COQ7;COQ3;COQ6	Extrinsic Component Of Mitochondrial Inner Membrane	5	11	0.6210451669212306	8.05094422485727	1.8601620819971163
GO:1990229	0.013305881483084191	0.00020336500083316449	FXN;GLRX5;ISCU;BOLA1;NFS1	Iron-sulfur Cluster Assembly Complex	5	11	0.6210451669212306	8.05094422485727	1.8759563491803481
GO:0032040	0.013770166579224544	0.00021797752772789944	NOL6;DCAF13;IMP4;WDR46;EMG1;UTP4;NOC4L;PDCD11;NOL10	Small-subunit Processome	9	38	2.1454287584551603	4.194965675057208	1.86106080600303
GO:0005777	0.018991197546495822	0.0003109912261980757	VWA8;PEX12;PEX7;PEX10;PEX11A;ECI2;PEX3;PEX6;PTGR3;PEX13;MIEF2;DDO;NUDT12;DHRS4;HACL1;DHRS4L2	Peroxisome	16	106	5.984617063059131	2.673521101084678	1.7214476486681025
GO:0120115	0.018097273988745718	0.0003161095893230693	LSM3;LSM2;LSM5;LSM4	Lsm2-8 Complex	4	7	0.39521056076805583	10.121187025534852	1.7423868384350298
GO:0005967	0.01868105702064074	0.0003161095893230693	PDHX;DLD;DLAT;PDHB	Mitochondrial Pyruvate Dehydrogenase Complex	4	7	0.39521056076805583	10.121187025534852	1.7285985539493967
GO:0034709	0.018449382917452097	0.0003323305874868555	PRMT5;CLNS1A;SNRPE;SNRPG;WDR77	Methylosome	5	12	0.6775038184595243	7.3800322061191626	1.7340181552516554
GO:0000177	0.02774037228522202	0.0005148322367344698	EXOSC2;EXOSC7;EXOSC6;EXOSC5;EXOSC1	Cytoplasmic Exosome (rnase Complex)	5	13	0.733962469997818	6.812337421033074	1.5568877148441074
GO:0005688	0.03160200534448265	0.0006037501021052908	LSM4;LSM2;LSM5;LSM3	U6 Snrnp	4	8	0.45166921230634954	8.856038647342995	1.5002853578116528
GO:0005749	0.03568449679751726	0.0007012237361957538	SDHD;SDHB;SDHC	Mitochondrial Respiratory Chain Complex Ii, Succinate Dehydrogenase Complex (ubiquinone)	3	4	0.22583460615317477	13.284057971014493	1.4475204230377061
GO:0000502	0.03473510040940906	0.0007015276829411218	PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMB5;PSMB2;PSME3;PSMB7;SEM1	Proteasome Complex	10	53	2.9923085315295657	3.3419013763558474	1.4592314413645717
GO:0031966	0.04567594006382637	0.0009474267043806779	NDUFS3;COX6C;ACADM;BNIP1;NDUFA9;VRK2;RHBDD1;FAM162A;GPER1;RNF5;BCL2L13;ABCB8;UBIAD1;GPAT2;SDHB;TMEM14B	Mitochondrial Membrane	16	117	6.6056622299803625	2.422164416367315	1.3403125055992642
