	fdr_q_value	p_value	genes	description	observed	total	expected	enrichment	log_q
GO:0044325	2.2431596543044067e-05	5.4747628571884785e-08	FXYD1;TCAP;PRNP;HSP90AA1;HSP90AB1;CALM1;CALM2;CALM3;ATP2A2;VDAC1;HRC;ACTN2;YWHAE;FKBP1A;YWHAZ;YWHAH;SNTA1;PHPT1	Transmembrane Transporter Binding	18	127	3.645734790409395	4.937276306370794	4.649139814907506
GO:0044183	6.614290873108049e-05	1.7610714550099087e-07	CD74;HSPB1;HSP90AA1;HSP90AB1;CALR;CCT4;CCT7;PFDN2;HSPA9;HSPA8	Protein Folding Chaperone	10	39	1.1195563529603654	8.932109557109557	4.1795167102677855
GO:0008379	0.00017546659757521136	5.061162122204898e-07	PRDX6;PRDX5;PRDX3;PRDX2;PRDX1	Thioredoxin Peroxidase Activity	5	7	0.20094601206980917	24.882305194805195	3.755805545120851
GO:0048306	0.00021868772246038873	6.793051063779548e-07	CASQ2;A2M;ANXA6;CALM1;CALM2;CALM3;TNNI3;S100A11;SNAP25;TNNC1;STMN2;S100A8;S100A9	Calcium-dependent Protein Binding	13	79	2.2678192790735605	5.73237917146145	3.66017559838613
GO:0010856	0.00025275952692391707	8.412231870110397e-07	CALM1;CALM2;CALM3;GNAS	Adenylate Cyclase Activator Activity	4	4	0.11482629261131952	34.83522727272727	3.597292466152347
GO:0003729	0.0005857840725647824	2.0795529534139156e-06	SLPI;HSP90AA1;PKM;RPS3;ZFP36;CALR;RPS5;EIF4A1;RPS13;RPS26;YBX1;SRSF1;PAIP2;STRAP;CNBP;RPL35;HNRNPL;HNRNPK;RPL24;SRSF5;EIF4G2	Mrna Binding	21	212	6.085793508399934	3.4506593053173242	3.2322624409358545
GO:0003743	0.0006764628829176756	2.551557357355333e-06	EIF3G;EIF4B;EIF1;EIF4G2;EIF4H;EIF3K;EIF3L;EIF4A2;EIF1B;EIF4A1	Translation Initiation Factor Activity	10	51	1.4640352307943238	6.830436720142603	3.169756027870896
GO:0032036	0.0007227726874457424	2.886600482365956e-06	MYL2;MYBPC3;MYL9;MYL12A;MYL12B	Myosin Heavy Chain Binding	5	9	0.2583591583754689	19.35290404040404	3.1409982671732477
GO:0019904	0.0010281324461222053	4.334261476885268e-06	CHMP2A;TUBB;VIM;CALM1;CALM2;CALM3;EZR;PRKACA;TNNI3;YWHAQ;ACTN2;RHOA;HNRNPK;YWHAG;YWHAE;YWHAZ;CSNK2B;ARF1;YWHAH;SRSF9;VPS4A	Protein Domain Specific Binding	21	222	6.372859239928233	3.295224201474202	2.987950935034418
GO:0023026	0.0015403309781023534	6.835282796105406e-06	CD74;HSP90AA1;HSP90AB1;HSPA8;PKM;YWHAE;B2M	Mhc Class Ii Protein Complex Binding	7	25	0.717664328820747	9.753863636363636	2.812385950255015
GO:0016209	0.001522017968529405	7.091718956981918e-06	APOE;S100A9;MT3;PRDX2;SELENOW;PRXL2A	Antioxidant Activity	6	17	0.48801174359810795	12.294786096256685	2.8175802203728675
GO:0019843	0.0020072186282236535	9.79782778365218e-06	RPL37;RPS18;RPS11;RPL23A;RPL8;SBDS;RPS9;RPS5	Rrna Binding	8	36	1.0334366335018756	7.741161616161617	2.6974053211547853
GO:0019901	0.002415106760112524	1.2324707229329498e-05	HSPB1;HSP90AB1;CALM1;CALM2;CALM3;MYH6;EEF2;PRKACA;ATF4;PAM;TNNI3;PTN;VDAC1;RPS3;ZFP36;PRDX3;RPS19;ACTB;RPS7;PPP1CB;ACTA2;RPS6;YWHAZ;EEF1A1;EEF1A2;ILK;TOM1L2;FBXW5;PPP1R12C;MAPRE3;RHOA;RHOB	Protein Kinase Binding	32	460	13.205023650301746	2.423320158102767	2.617063666443339
GO:0003746	0.0027721531965574464	1.4761854164051189e-05	EEF1B2;EEF1G;TUFM;EEF1A1;EEF1A2;EEF2	Translation Elongation Factor Activity	6	19	0.5454248899037677	11.000598086124402	2.557182773129086
GO:0019855	0.003031971032519393	1.6818121990899676e-05	CALM1;CALM2;TNNI3;FKBP1A;PHPT1	Calcium Channel Inhibitor Activity	5	12	0.3444788778339586	14.51467803030303	2.518274952273849
GO:0031386	0.002915356762037878	1.6818121990899676e-05	RPS27A;UBL5;UBC;SUMO2;UBB	Protein Tag	5	12	0.3444788778339586	14.51467803030303	2.5353082915726293
GO:0097718	0.004235466116658682	2.537332708004979e-05	GAPDH;HSP90AA1;HSP90AB1;CALM1;CALM2;CALM3;EZR	Disordered Domain Specific Binding	7	30	0.8611971945848964	8.128219696969698	2.3730987882250147
GO:0031997	0.004329211856636934	2.7856033690364116e-05	CALM1;CALM2;CALM3	N-terminal Myristoylation Domain Binding	3	3	0.08611971945848965	34.83522727272727	2.36359116079875
GO:0015288	0.004483826565802538	2.7856033690364116e-05	VDAC1;VDAC2;VDAC3	Porin Activity	3	3	0.08611971945848965	34.83522727272727	2.3483511942420128
GO:0051087	0.004502224424639679	2.9968212278497974e-05	HSPB6;SOD1;HLA-B;PRNP;ATP1A1;CLU;HSPA8;DNAJB2;CALR;DNAJA1;ATP1A2;STUB1	Chaperone Binding	12	95	2.7271244495188385	4.400239234449761	2.3465728603009923
GO:0003779	0.006929735705078329	4.766403524682232e-05	PDLIM1;ALDOA;GSN;TPM2;TPM1;EZR;TNNI3;ADD1;TNNT2;CAPZB;CSRP3;SMTN;HNRNPU;YWHAH;FLII;SNTA1;MYBPC3;SYNPO;PDLIM7;PFN2;MYOZ2	Actin Binding	21	260	7.463709019735769	2.8136145104895105	2.159283328738106
GO:0003730	0.007185902248701226	5.102038428188135e-05	HNRNPL;YBX3;DDX5;HNRNPA2B1;FUS;RPL5;RPS7;RPL41;HNRNPU;CIRBP;CSDC2	Mrna 3'-utr Binding	11	85	2.44005871799054	4.508088235294117	2.1435186948878964
GO:0048027	0.014275681497521184	0.00010452573539343223	NCL;RPL5;RPL26;RPS7;RPS13;RPL41	Mrna 5'-utr Binding	6	26	0.7463709019735769	8.038898601398602	1.8454031500839922
GO:0031014	0.014435717548836382	0.00010890046520089571	TNNI3;TNNC1;TNNT1	Troponin T Binding	3	4	0.11482629261131952	26.126420454545457	1.840561623992817
GO:0016887	0.015563709616296514	0.00012086306558029243	ATP1A1;HSP90AA1;HSP90AB1;CLU;HSPA8;HSP90B1;ATP2A2;DDX5;ATP4A;PFN2;CCT4;ATP1A2;EIF4A1;PSMC5;DDX39B;EIF4A2;CCT7;DDX24;VPS4A;KIF5A;KIF1C;KIF5B;HSPA9	Atp Hydrolysis Activity	23	319	9.157396835752731	2.511630806497578	1.8078868807477948
GO:0002020	0.030775766126455956	0.00024582373653259695	FLOT1;A2M;CST3;COL3A1;MBP;PRNP;PSAP;UBC;OS9;PINK1;TIMP3	Protease Binding	11	101	2.899363888435818	3.7939356435643563	1.5117911270123785
GO:0051373	0.03241314094977994	0.0002660941236170086	TCAP;ACTN2;MYOZ2	Fatz Binding	3	5	0.1435328657641494	20.901136363636365	1.4892788822333787
GO:0051015	0.039521976191090304	0.0003332227857247463	TPM2;TPM1;EZR;TNNI3;ADD1;DSTN;TNNC1;TAGLN;FLNC;CAPZB;FLII;MYH6;ACTN2;MYH7;MYH11;GSN;ANXA6	Actin Filament Binding	17	216	6.200619801011254	2.7416614057239057	1.4031613478033336
GO:0030955	0.039612555111867585	0.0003427756044736712	ATP1A1;PKM;ATP4A;ATP1A2	Potassium Ion Binding	4	12	0.3444788778339586	11.611742424242424	1.4021671435791545
GO:0051020	0.04731222418413837	0.0004198999261960361	ENO1;HSP90AA1;CLTA;GNB1;GNB2;YBX1	Gtpase Binding	6	33	0.947316914043386	6.333677685950414	1.3250266349530702
GO:0008135	0.0477875032134984	0.00043472101880484456	EIF1;EIF4A1;EIF4G2;EEF1A2;EIF4H	Translation Factor Activity, Rna Binding	5	22	0.6315446093622573	7.917097107438018	1.32068565976853
GO:0005525	0.04694381987859076	0.00043746182269820545	MFN2;GNAI2;HSP90AA1;ANXA6;HSP90AB1;EEF2;RAB3A;TGM2;TUFM;RAB7A;RHOA;RHOB;RAB1A;RAN;EEF1A1;EEF1A2;SEPTIN2;GNAS;SEPTIN5;TUBA1A;TUBB4B;TUBA1B;ARF1;TUBB	Gtp Binding	24	371	10.650138639699886	2.25349179122764	1.3284215742027832
GO:0030911	0.049881060388800566	0.0005201708094682997	HSP90AA1;HSP90AB1;STUB1	Tpr Domain Binding	3	6	0.1722394389169793	17.417613636363637	1.3020643227133473
GO:0055131	0.048841871630700556	0.0005201708094682997	HSPA8;DNAJA1;PINK1	C3hc4-type Ring Finger Domain Binding	3	6	0.1722394389169793	17.417613636363637	1.3112077021532171
