	fdr_q_value	p_value	genes	description	observed	total	expected	enrichment	log_q
GO:0005782	1.7967838235798245e-06	1.0788549159049165e-08	PEX7;ACOT8;IDH1;NUDT7;ABCD3;BAAT;ACOX1;LONP2;ACOX2;DDO;NUDT12;PIPOX;HAO1	Peroxisomal Matrix	13	27	1.9065513801130693	6.81859410430839	5.7455041710122945
GO:0005789	1.6556575630701873e-06	1.084491853539424e-08	TMEM129;SHISA3;ILVBL;HACD1;SLC17A3;PITPNM1;SLC27A2;INSIG1;EMC8;SLC37A4;ICMT;MPDU1;ERLIN1;SC5D;DGAT1;DHRS3;TM7SF2;KCNK2;STBD1;ABCC6;VAPB;CYP1A2;UGT2B4;EPHX1;GJB1;CYP21A2;POR;UGT2B7;SRD5A1;CYP2B6;OSBP;AADAC;HSD3B2;FKBP2;HSD11B1;HMOX2;FMO4;CYP2C18;SOAT1;BSG;UGT2B10;SREBF1;HSD17B2;PTDSS1;LRBA;CYP2J2;UGT2B15;HSD17B7;TMEM33;CYP4F2;SLC35B1;CYP4F3;PLD1;TMED1;TUSC3;MLEC;EBP;NSDHL;MSMO1;MOGAT2;CYP4A22;DHRS7B;GRAMD4;MYORG;RETSAT;LPCAT3;NCEH1;CERS6;CYP4V2;ERMP1;SLC51A;DOLPP1;CISD2;FITM2;RDH11;MRAP;LPIN2;LPGAT1;SEC16B;NECAB3;SMIM14;PCYT2;GPER1;MGLL;SIGMAR1;MGST2;RNF5;LPIN3;TMEM208;APOO;EMC6;SGPP1;SEC11C;UBA5;MAGT1;LMAN2L;ARV1;DPAGT1;ELOVL6;EVA1A;CYP4F11;AGPAT3;PNPLA3;SLC35D1;PEMT;DHCR7;DNAJB9;NDRG4;SSR3;SLC27A5;TMED5;EMC9;SRPRB;SAR1B;SELENOK;JAGN1;DNAJC25;CLGN;CDS2	Endoplasmic Reticulum Membrane	119	980	69.20075379669659	1.7196344471854679	5.781029482676474
GO:0005778	5.564112289335513e-06	3.948332956406205e-08	PEX7;SLC27A2;SYT7;PEX10;PEX11A;PEX14;ABCD3;MPV17;PEX19;PEX3;ACOX1;ACBD5;DHRS7B;MAVS;PECR;PXMP2;DECR2;PEX11G	Peroxisomal Membrane	18	56	3.9543287883826626	4.551973536667415	5.254604114095752
GO:0001401	3.663748459031549e-05	2.7998077743690876e-07	MTX2;IMMT;MICOS10;MICOS13;APOO;DNAJC11;CHCHD3;SAMM50	Sam Complex	8	12	0.847356168939142	9.441130298273155	4.436074351217237
GO:0140275	3.419498561762779e-05	2.7998077743690876e-07	MTX2;IMMT;MICOS10;MICOS13;APOO;DNAJC11;CHCHD3;SAMM50	Mib Complex	8	12	0.847356168939142	9.441130298273155	4.46603757459468
GO:0031305	4.349245630662973e-05	3.7984677997056536e-07	TIMM17B;MTLN;MCUR1;CCDC51;TIMM17A;APOO;GHITM;OXA1L;SFXN4	Integral Component Of Mitochondrial Inner Membrane	9	16	1.1298082252521893	7.965953689167975	4.361586064160576
GO:0031966	4.939131799887651e-05	4.583255491162122e-07	CEBPZOS;VDAC1;HSD3B2;VDAC2;SORD;OXA1L;GRAMD4;MAVS;FAM162A;OMA1;GPER1;RNF5;BCL2L13;CCDC90B;C19orf12;ABCB8;PEMT;TRAK1;OPA1;TMEM14B	Mitochondrial Membrane	20	78	5.507815098104422	3.631203960874291	4.306349384609823
GO:0061617	0.0003563158713740261	3.500920133587593e-06	IMMT;MICOS10;MICOS13;CHCHD10;APOO;CHCHD3	Micos Complex	6	8	0.5649041126260946	10.6212715855573	3.448164832443698
GO:0031307	0.0010690020434270312	1.1086811585760693e-05	TOMM40;SYNJ2BP;BAK1;FUNDC1;MGARP;MUL1;PINK1;TOMM70;FUNDC2	Integral Component Of Mitochondrial Outer Membrane	9	22	1.5534863097217602	5.793420864849437	2.971021464624491
GO:0044284	0.0033480604216054566	3.6550877965125074e-05	IMMT;MICOS10;MICOS13;APOO;CHCHD3	Mitochondrial Crista Junction	5	7	0.4942910985478328	10.115496748149809	2.475206713004627
GO:0035770	0.0034197155092363157	3.9199795684477414e-05	TRUB2;GRSF1;FASTKD5;DDX28;FASTKD2;FASTKD1;TBRG4	Ribonucleoprotein Granule	7	15	1.0591952111739273	6.60879120879121	2.466010021987122
GO:0005741	0.003410366326933988	4.095418078195837e-05	STMP1;HAX1;PGRMC1;OPA1;NIPSNAP2;MTX2;TOMM70;MFN2;TOMM40;ASS1;VDAC1;VDAC2;BAK1;MIGA2;MAVS;FUNDC1;TOMM5;CISD2;MIEF2;MTERF3;PGAM5;PINK1;MIEF1;SAMM50;MTCH2	Mitochondrial Outer Membrane	25	145	10.238887041347965	2.4416716288637472	2.4671989684499915
GO:0046930	0.012448224872310528	0.00015628229916110379	TOMM40;VDAC1;VDAC2;BAK1;PDZD11;TOMM40L	Pore Complex	6	13	0.9179691830174038	6.536167129573723	1.9048925749236756
GO:0001405	0.028864817386584057	0.00037814171248800075	PAM16;DNAJC19;DNAJC15	Pam Complex, Tim23 Associated Import Motor	3	3	0.2118390422347855	14.161695447409732	1.5396311857229368
