	fdr_q_value	p_value	genes	description	observed	total	expected	enrichment	log_q
GO:0005753	6.0198889190877005e-05	3.61456212390637e-07	ATP5MG;ATP5MC1;ATP5F1B;ATP5PF;ATP5PB;ATP5F1A;ATP5F1D;ATP5F1C;ATP5PO;ATP5MC3;ATP5MJ;ATP5MC2;ATP5MK	Mitochondrial Proton-transporting Atp Synthase Complex	13	20	2.891514268759778	4.495914179104477	4.220411522408678
GO:0031305	6.037805536685852e-05	3.9548944563444446e-07	TMEM11;ETFDH;TMEM177;COX18;MTLN;CCDC51;COQ2;TIMM17A;APOO;GHITM;COA3;OXA1L;MPC1L;MPC1;PET100;MPC2	Integral Component Of Mitochondrial Inner Membrane	16	29	4.192695689701678	3.816160576428204	4.219120878676997
GO:0005761	0.0004887735474614334	3.4683712429031842e-06	MRPS12;NDUFA7;MRPS22;MRPL49;MRPL34;MRPL57;MTG1;MRPL32;MRPL13;MRPL40;MRPL39;MRPL35;MRPL11	Mitochondrial Ribosome	13	23	3.3252414090737443	3.9094905905256327	3.3108923062483133
GO:1990229	0.0028451945049892268	2.174275276738492e-05	NDUFAB1;FXN;BOLA3;FDX2;GLRX5;ISCU;BOLA1;NFS1	Iron-sulfur Cluster Assembly Complex	8	11	1.5903328478178778	5.030393487109905	2.5458880387395326
GO:0005967	0.0070738086469277215	5.791873892135143e-05	PDHX;PDHA1;DLD;DLAT;PDHB;PDK2	Mitochondrial Pyruvate Dehydrogenase Complex	6	7	1.0120299940659223	5.92867803837953	2.1503466924301433
GO:0035770	0.007182633592454966	6.273042438825298e-05	TRUB2;GRSF1;RPUSD3;FASTKD5;FASTKD2;FASTKD3;FASTK;FASTKD1;TBRG4	Ribonucleoprotein Granule	9	15	2.1686357015698334	4.150074626865671	2.1437162876574267
GO:0005947	0.0070100914711868825	6.504997544223635e-05	BCKDK;DLD;DBT;BCKDHA;BCKDHB	Mitochondrial Alpha-ketoglutarate Dehydrogenase Complex	5	5	0.7228785671899445	6.916791044776119	2.154276315104306
GO:0045254	0.006620641945009833	6.504997544223635e-05	PDHX;PDHA1;DLD;DLAT;PDHB	Pyruvate Dehydrogenase Complex	5	5	0.7228785671899445	6.916791044776119	2.1790998988293384
GO:0140275	0.01124550644185853	0.00012890591445361853	HSPA9;MTX1;IMMT;MICOS10;APOO;DNAJC11;CHCHD3;SAMM50	Mib Complex	8	13	1.8794842746938556	4.256486796785304	1.9490209813175552
GO:0005750	0.011807781763951457	0.00012890591445361853	UQCR11;UQCRH;CYC1;UQCRC2;UQCRC1;UQCRFS1;UQCR10;UQCRHL	Mitochondrial Respiratory Chain Complex Iii	8	13	1.8794842746938556	4.256486796785304	1.9278316822476171
GO:0001401	0.012429243962054165	0.00012890591445361853	HSPA9;MTX1;IMMT;MICOS10;APOO;DNAJC11;CHCHD3;SAMM50	Sam Complex	8	13	1.8794842746938556	4.256486796785304	1.905555287536465
GO:0110142	0.028566464367343083	0.0003430470611798842	COQ9;COQ5;COQ7;COQ3;COQ6	Ubiquinone Biosynthesis Complex	5	6	0.8674542806279333	5.763992537313433	1.544143508331739
GO:0005749	0.035652335717560095	0.0004476002846636912	SDHD;SDHB;SDHA;SDHC	Mitochondrial Respiratory Chain Complex Ii, Succinate Dehydrogenase Complex (ubiquinone)	4	4	0.5783028537519556	6.91679104477612	1.4479120126278606
GO:0000276	0.04071795416663732	0.0005334229803489605	ATP5PF;ATP5MC2;ATP5MC3;ATP5MC1;ATP5PB;ATP5MG	Mitochondrial Proton-transporting Atp Synthase Complex, Coupling Factor F(o)	6	9	1.3011814209419	4.611194029850746	1.3902140508201357
GO:0005778	0.04363594546670016	0.0005954686881372838	PEX7;GNPAT;PEX11A;PEX5;HSD17B4;PEX3;ACOX1;DHRS7B;USP30;PEX26;TMEM135;FNDC5;PEX13;PECR;PNPLA8;DECR2;ACSL6;PEX16;ABCD4	Peroxisomal Membrane	19	60	8.674542806279334	2.1903171641791044	1.360155609670394
