	fdr_q_value	p_value	genes	description	observed	total	expected	enrichment	log_q
HP:0008316	1.0326776827374998e-13	1.2668065696567968e-16	NDUFAF3;TIMMDC1;MT-CO1;MT-CO2;MT-CO3;MT-ND1;MT-ND1;MT-ND2;MT-ND3;MT-ND4;MT-ND5;MT-ND6;MYH7;NDUFA1;NDUFA6;NDUFB3;NDUFB9;NDUFB10;NDUFS2;NDUFS3;NDUFV1;NDUFS4;NDUFS6;NDUFS8;NDUFV2;NDUFB11;NDUFS7;SDHA	Abnormal Mitochondria In Muscle Tissue	28	39	3.9937854633882734	7.010892361815845	12.986035208443095
HP:0000726	2.322385352094069e-13	3.1079094708518824e-16	AARS1;APOE;APOE;APOE;APP;APP;APP;APP;APP;APP;GBA2;GBA2;ASAH1;ATP6V1A;ATP6V1E1;CTSF;SCARB2;FBXO7;ITM2B;ITM2B;CST3;CSTB;CSTB;MATR3;MATR3;DCTN1;ATN1;ATN1;EIF4G1;TUBB4A;NPC2;GRN;MT-ATP6;MT-ATP6;MT-CO1;MT-CO1;MT-CO2;MT-CO2;MT-CO3;MT-CO3;MT-CYB;MT-ND1;MT-ND1;MT-ND4;MT-ND5;MT-ND5;MT-ND6;MT-ND6;PRDX1;PDGFRB;PRNP;PRNP;PRNP;PRNP;PRNP;PRNP;PRNP;PRNP;HTRA1;HTRA1;HTRA1;PSAP;ROGDI;ROGDI;SDHA;SDHB;SDHD;DNAJC5;SNCB;VCP;VCP;WFS1;WFS1;STARD7	Dementia	74	210	21.50499864901378	3.4410604347279814	12.634065716379267
HP:0001895	4.784518291516293e-13	6.936404348133357e-16	TSR2;ALDOA;RPL35;HK1;RPL5;RPL11;RPL15;RPL15;RPL18;RPL26;RPL27;RPL31;RPL35A;RPS7;RPS10;RPS15A;RPS19;RPS20;RPS24;RPS26;RPS27;RPS28;RPS29;SRSF2;SF3B1;TPI1;UQCRFS1	Normochromic Anemia	27	38	3.8913807079167793	6.938411331759478	12.320161780743433
HP:0031546	1.6965289182279764e-12	2.64875709325211e-15	ACTA1;ATP1A2;ATP1A3;NDUFAF3;MT-ATP6;MT-CO1;MT-CO2;MT-CO3;MT-ND1;MT-ND1;MT-ND2;MT-ND3;MT-ND4;MT-ND4;MT-ND5;MT-ND5;MT-ND6;MT-ND6;NDUFB8;NDUFS2;SLC1A3;SELENON	Cardiac Conduction Abnormality	22	27	2.764928397730343	7.956806410632268	11.770438733177839
HP:0020118	2.4380359139899737e-12	4.3502369380885e-15	TSR2;RPL35;RPL5;RPL11;RPL15;RPL18;RPL26;RPL27;RPL31;RPL35A;RPS7;RPS10;RPS15A;RPS19;RPS20;RPS24;RPS26;RPS27;RPS28;RPS29	Radial Artery Aplasia	20	23	2.3553093758443664	8.49145348170242	11.612959901206239
HP:0001227	2.6005716415893053e-12	4.3502369380885e-15	TSR2;RPL35;RPL5;RPL11;RPL15;RPL18;RPL26;RPL27;RPL31;RPL35A;RPS7;RPS10;RPS15A;RPS19;RPS20;RPS24;RPS26;RPS27;RPS28;RPS29	Abnormality Of The Thenar Eminence	20	23	2.3553093758443664	8.49145348170242	11.584931177605995
HP:0002151	3.4455052319293792e-12	6.532127684041424e-15	MRPS34;SUCLG1;COX5A;TXN2;TXN2;COX4I1;COX6A2;NDUFAF3;COX6B1;COX8A;CYC1;COX20;ECHS1;ECHS1;NDUFA13;NDUFA13;MPC1;UQCRQ;GOT2;HSD17B10;COX14;KARS1;KARS1;LDHA;MDH2;MT-ATP6;MT-CO1;MT-CO2;MT-CO3;MT-ND1;MT-ND1;MT-ND2;MT-ND3;MT-ND4;MT-ND4;MT-ND5;MT-ND5;MT-ND6;MT-ND6;NDUFA1;NDUFA2;NDUFA4;NDUFA8;NDUFB8;NDUFB8;NDUFB9;NDUFC2;NDUFS2;NDUFS2;NDUFS3;NDUFS3;NDUFV1;NDUFS4;NDUFS8;NDUFV2;OGDH;PDHA1;PDHA1;PDHA1;NAXE;NDUFS7;MRPL12;SDHA;SDHA;SDHB;SOD1;ISCU;TUFM;UQCRB;UQCRC2;CHCHD10;CHCHD10;COQ9	Increased Serum Lactate	73	216	22.119427181842745	3.300266295319066	11.462747086281484
HP:0001138	3.3907591205714296e-12	6.8064753173063155e-15	TXN2;TXN2;NDUFAF3;ATN1;NDUFA13;TIMMDC1;HLA-DRB1;MT-ATP6;MT-CO3;MT-CYB;MT-ND1;MT-ND1;MT-ND2;MT-ND2;MT-ND3;MT-ND4;MT-ND4L;MT-ND5;MT-ND6;NDUFA1;NDUFA6;NDUFB3;NDUFB9;NDUFB10;NDUFS2;NDUFS3;NDUFV1;NDUFS4;NDUFS4;NDUFS6;NDUFS8;NDUFV2;NDUFB11;NDUFS7	Optic Neuropathy	34	61	6.246690083761146	5.442882477615814	11.469703061393362
HP:0003737	5.310359093100429e-12	1.1252015475511113e-14	NDUFAF3;TIMMDC1;MT-ATP6;MT-ATP6;MT-CO1;MT-CO2;MT-CO3;MT-CYB;MT-ND1;MT-ND1;MT-ND1;MT-ND2;MT-ND2;MT-ND3;MT-ND3;MT-ND4;MT-ND5;MT-ND5;MT-ND6;MT-ND6;NDUFA1;NDUFA6;NDUFB3;NDUFB9;NDUFB10;NDUFS2;NDUFS3;NDUFV1;NDUFS4;NDUFS6;NDUFS8;NDUFV2;NDUFB11;NDUFS7;ISCU	Mitochondrial Myopathy	35	65	6.656309105647122	5.258169271361884	11.274876110391403
HP:0003805	7.43709253951809e-12	1.6587693854172164e-14	ACTA1;ACTN2;TCAP;SQSTM1;SQSTM1;COL6A1;COL6A2;MATR3;MATR3;HNRNPDL;DNAJB6;DNAJB6;EMD;FHL1;FHL1;GIPC1;HNRNPA1;HNRNPA1;HNRNPA1;HNRNPA2B1;HNRNPA2B1;LMNA;LMNA;MYH7;TMEM43;VCP;VCP;VCP;CHCHD10;PNPLA2;PNPLA2;PABPN1	Rimmed Vacuoles	32	56	5.734666306403675	5.5800980022615905	11.12859681456576
HP:0005532	9.7403356618145e-12	2.2811090542891098e-14	TSR2;RPL35;RPL5;RPL11;RPL15;RPL18;RPL26;RPL27;RPL31;RPL35A;RPS7;RPS10;RPS15A;RPS19;RPS20;RPS24;RPS26;RPS27;RPS28;RPS29	Macrocytic Dyserythropoietic Anemia	20	24	2.4577141313158606	8.13764291996482	11.01142607663658
HP:0009027	1.880691040657461e-11	4.614163365056779e-14	AARS1;ACTA1;ACTA1;ACTA1;ACTN2;TCAP;ATP1A1;SQSTM1;SQSTM1;CFL2;COL6A1;COL6A2;COX6A1;CRYAB;CRYAB;COX20;DES;BSCL2;KLHL41;FHL1;FLNC;GIPC1;GNB2;LDB3;GYG1;HINT1;HINT1;HNRNPA1;DNAJB2;HSPB1;ITGA7;KARS1;LMNA;MYH7;MYH7;MYL2;PMP22;PMP22;PMP22;PMP22;TPM2;TPM2;TPM3;VCP;VCP;RAB7A;PNPLA2;SELENON	Foot Dorsiflexor Weakness	48	115	11.776546879221833	4.075897671217161	10.725682544353111
HP:0001896	2.6483744157641356e-11	6.792975528334462e-14	TSR2;SBDS;RPL35;RPL5;RPL11;RPL15;RPL15;RPL18;RPL26;RPL27;RPL31;RPL35A;RPL35A;RPS7;RPS10;RPS15A;RPS19;RPS19;RPS20;RPS24;RPS24;RPS26;RPS26;RPS27;RPS28;RPS29	Reticulocytopenia	26	40	4.096190218859768	6.3473614775725595	10.577020616209134
HP:0003128	7.508091420296197e-11	2.0095259739835923e-13	ALDOB;MRPS34;ATP5F1D;ATP5F1E;BCKDHA;SUCLG1;SUCLG1;NDUFAF3;NDUFAF3;COX6B1;COX8A;CYC1;TIMMDC1;FH;MPC1;HSD17B10;HSD17B10;HSD17B10;HADHA;HADHB;MT-CO1;MT-CO1;MT-CO2;MT-CO2;MT-CO3;MT-CO3;MT-CYB;MT-CYB;MT-ND1;MT-ND1;MT-ND1;MT-ND2;MT-ND3;MT-ND4;MT-ND5;MT-ND5;MT-ND6;MT-ND6;NDUFA1;NDUFA4;NDUFA6;NDUFA8;NDUFB3;NDUFB3;NDUFB9;NDUFB10;NDUFB10;NDUFS2;NDUFS2;NDUFS3;NDUFS3;NDUFV1;NDUFS4;NDUFS6;NDUFS6;NDUFS8;NDUFV2;NDUFV2;PDHB;PDHB;NAXE;NDUFB11;NDUFS7;SDHD;ISCU;TUFM;COQ9	Lactic Acidosis	67	201	20.58335584977033	3.255057167985928	10.124470447946209
HP:0002747	7.36343969591244e-11	2.0529273156887587e-13	ACTA1;ACTA1;ACTA1;ACTA1;BIN1;BIN1;ASAH1;ASAH1;CFL2;COL6A1;COL6A1;COL6A2;COL6A2;CRYAB;CRYAB;MATR3;MATR3;DES;DES;EMD;KLHL41;FHL1;FHL1;FHL1;GIPC1;ITGA7;LMNA;LMNA;MYH7;MYL1;MYL2;TMEM43;TARDBP;TNNT1;TPI1;TPM2;TPM2;TPM2;TPM3;TPM3;TPM3;UBA1;SELENON;SELENON	Respiratory Insufficiency Due To Muscle Weakness	44	103	10.547689813563903	4.171529574506238	10.132919265555213
HP:0000185	9.572108561018692e-11	2.7754524655568864e-13	TSR2;DVL1;GNB2;RPL35;RPL5;RPL11;RPL15;RPL18;RPL26;RPL27;RPL31;RPL35A;RPS7;RPS10;RPS15A;RPS19;RPS20;RPS24;RPS26;RPS27;RPS28;RPS29;SNRPB;UBB	Cleft Soft Palate	24	36	3.686571196973791	6.510114335971855	10.018992384527467
HP:0012410	1.2537508920372684e-10	3.7750946899750474e-13	TSR2;RPL35;RPL5;RPL11;RPL15;RPL18;RPL26;RPL27;RPL31;RPL35A;RPS7;RPS10;RPS15A;RPS19;RPS20;RPS24;RPS26;RPS27;RPS28;RPS29	Pure Red Cell Aplasia	20	26	2.662523642258849	7.511670387659834	9.90178874497314
HP:0005518	1.2296809779086355e-10	3.839753248738909e-13	TSR2;SBDS;MMADHC;RPL35;HBB;RPL5;RPL5;RPL11;RPL11;RPL15;RPL18;RPL26;RPL27;RPL31;RPL35A;RPS7;RPS7;RPS10;RPS15A;RPS19;RPS20;RPS24;RPS24;RPS26;RPS27;RPS28;RPS29	Increased Mean Corpuscular Volume	27	45	4.608213996217239	5.85910290237467	9.910207545068422
HP:0003306	1.306911379851949e-10	4.2266566316166525e-13	ACTA1;ACTA1;ACTA1;ACTA1;CFL2;COL6A1;COL6A1;COL6A1;COL6A2;COL6A2;COL6A2;COL6A2;BAG3;DES;EMD;KLHL41;KLHL41;FHL1;FHL1;FHL1;LMNA;LMNA;LMNA;LMNA;LMNA;LMNA;MYBPC1;MYH7;TMEM43;CAVIN1;SLC25A1;SNAP25;TPM2;TPM2;TPM3;SELENON;SELENON;SELENON	Spinal Rigidity	38	82	8.397189948662524	4.525323379882876	9.883753860427216
HP:0000114	2.0615508290748042e-10	6.897125557292754e-13	ALDOB;NDUFAF3;ETFA;TIMMDC1;HBB;MT-CO1;MT-CO2;MT-CO3;MT-ND1;MT-ND1;MT-ND2;MT-ND3;MT-ND4;MT-ND5;MT-ND6;NDUFA1;NDUFA6;NDUFB3;NDUFB9;NDUFB10;NDUFS2;NDUFS3;NDUFV1;NDUFS4;NDUFS6;NDUFS8;NDUFV2;NDUFB11;NDUFS7	Proximal Tubulopathy	29	52	5.325047284517698	5.445961031053379	9.685805952875928
HP:0000912	2.719366581176382e-10	9.40117809930499e-13	TSR2;COL3A1;EMD;FHL1;FLNA;WBP11;RPL35;LMNA;LMNA;TMEM43;PTPN11;RAF1;RPL5;RPL11;RPL11;RPL15;RPL18;RPL26;RPL27;RPL31;RPL35A;RPS7;RPS10;RPS15A;RPS19;RPS20;RPS24;RPS26;RPS27;RPS28;RPS29	Sprengel Anomaly	31	59	6.041880572818157	5.130852824113412	9.565532243883291
HP:0001298	2.742780228998915e-10	9.787996802494177e-13	AARS1;ATP1A2;ATP1A3;ATP1A3;ATP5F1A;ATP5F1A;ATP5F1D;ATP6V1A;SUCLG1;SUCLG1;CLTC;NDUFAF3;NECAP1;CYC1;DNM1;DNM1;EEF1A2;BSCL2;TIMMDC1;MPC1;SIK1;GLUL;MT-CO1;MT-CO1;MT-CO2;MT-CO2;MT-CO3;MT-CO3;MT-CYB;MT-ND1;MT-ND1;MT-ND1;MT-ND2;MT-ND3;MT-ND4;MT-ND5;MT-ND5;MT-ND6;MT-ND6;NDUFA1;NDUFA6;NDUFA6;NDUFB3;NDUFB3;NDUFB9;NDUFB10;NDUFS2;NDUFS3;NDUFS3;NDUFV1;NDUFS4;NDUFS6;NDUFS6;NDUFS8;NDUFV2;NDUFV2;NAXE;NDUFB11;PRNP;NDUFS7;NDUFS7;PSAP;SLC1A2;SLC25A1;TUFM;YWHAG;COQ9	Encephalopathy	67	207	21.1977843825993	3.160707684855901	9.56180898975487
HP:0000465	9.639288026777462e-10	3.547412790048581e-12	TSR2;ACTB;ACTG1;ACTG1;AEBP1;AEBP1;CDC42;CDC42;CHN1;WBP11;CPLX1;RPL35;LMNA;PPP1CB;PPP1CB;MAP2K2;MAP2K2;PTPN11;PTPN11;PTPN11;PTPN11;RAF1;RAF1;RAF1;RAF1;RPL5;RPL11;RPL15;RPL18;RPL26;RPL27;RPL31;RPL35A;RPS7;RPS10;RPS10;RPS15A;RPS19;RPS19;RPS20;RPS24;RPS24;RPS26;RPS27;RPS28;RPS29;RRAS;SNRPB;SNRPB;STXBP1;TNNI2;TNNI2;TNNT3;TPM2;TPM2	Webbed Neck	55	157	16.077546609024587	3.420919953615784	9.015955042597248
