	fdr_q_value	p_value	genes	description	observed	total	expected	enrichment	log_q
GO:0140662	7.6616234246735e-08	1.869932497701542e-10	HSPA1B;HSPD1;HSPA5;HSPA8;TCP1;HSPA4;HSPA9;CCT6A;CCT5;CCT3;CCT8;CCT4;HSPA2;HSPE1;CCT2	Atp-dependent Protein Folding Chaperone	15	28	1.9791407727641177	7.579046526867629	7.115679197772601
GO:0051087	2.3866960106090563e-07	6.354637702975077e-10	BIN1;HSPB6;DNAJB6;AHSA1;BAG3;SOD1;PRNP;ATP1A1;HSPD1;CLU;HSPA5;HSPA8;ATP1A3;DNAJB2;CALR;GRN;ERP29;DNAJA1;ATP1A2;HSPA2;HSPE1;OGDH;SCARB2;DNAJA4;STUB1;CDC37;PTGES3;CDKN1B	Chaperone Binding	28	100	7.068359902728992	3.96131498470948	6.622202892816591
GO:0042802	2.6881041965497333e-07	7.753573231672185e-10	BIN1;SDCBP;DVL1;PSMA7;CASC3;PHF1;DYNC1LI2;DAPK3;SGTA;SSNA1;CREB3;SDC3;BANF1;SNRNP200;BRI3;MPC2;AGR2;LDHA;GLUD1;SOD1;A2M;CST3;CRYAB;APOE;FTH1;RAF1;ALDOA;PRNP;OAT;CD74;S100B;GAPDH;HSPB1;APP;JUN;DBI;LDHB;HSP90AA1;HNRNPC;TPM2;THBS1;COL1A2;ANXA6;PFKM;HSP90AB1;ENO2;TPM1;ESD;ACADM;PCNA;IMPDH2;ALAD;GFAP;GLUL;EZR;DES;ENG;PFKL;PSMC3;RPL7;ATF4;PAM;NCL;GPX3;AHCY;NFKBIA;PLN;STOM;YWHAQ;MAPK3;PRDX6;PRDX3;PDIA3;SLC6A1;MAT2A;SDC4;HNRNPH1;YWHAB;KIF5B;CTNNA1;RPL22;MYH9;FUS;LONP1;GPX4;RPS19;ID1;NBL1;PAFAH1B1;MATR3;CEBPD;ACADVL;VEGFB;APLP1;PSMD4;VCP;ACTB;CDC42;STXBP1;B2M;HNRNPK;YWHAG;YWHAE;YWHAZ;ACTG1;CSNK2B;TPM4;SMAD3;HNRNPU;BEX3;EWSR1;EIF4G1;YWHAH;APLP2;PRDX1;KIF1A;TAF10;TARDBP;CBX3;SQSTM1;DCTN2;DDX39B;DPYSL3;NFE2L1;DRAP1;DAZAP2;ARL6IP1;KARS1;PON2;SF1;TRIP10;MAPRE1;SEPTIN7;DPYSL2;UGP2;CERCAM;TNS2;TUBA1A;BRK1;PRPF31;HTRA1;ADIPOR1;OPTN;SAT2;MRFAP1L1;FNBP1;PHB2;SEPTIN5;SDF4;SYT11;PACSIN1;RBCK1;TRIM8;BTBD1;CHMP4B;CHMP1A;ZCCHC17;SH3GLB2;NOP53;PUF60;RABAC1;ATP5IF1;HSPB8;PSME2;PRPF19;MAPRE3;RTRAF;NISCH;TMX2;SELENOK;PFKP	Identical Protein Binding	171	1447	102.27916779248851	1.671894714150758	6.570553901128056
GO:0003743	4.269845685603378e-06	1.3263332504647724e-08	EIF3D;EIF5B;EIF3G;EIF4B;EIF1;EIF3B;EIF6;EIF4G2;EIF4G1;EIF3I;EIF3A;EIF4H;EIF3K;EIF3L;EIF4A2;EIF5;EIF1B;EIF4A1	Translation Initiation Factor Activity	18	51	3.604863550391786	4.993254182406908	5.369587820315011
GO:0019843	7.356782716993018e-06	2.448452202238635e-08	ERAL1;NPM1;RPL9;RPL37;RPS18;RPS11;RPS4X;RPL23A;RPL8;PTCD3;MRPL20;NGRN;SBDS;RPS9;RPS5	Rrna Binding	15	37	2.615293164009727	5.735494668980908	5.133312070680957
GO:1990948	2.8073848776532586e-05	9.966309749822972e-08	RPL5;RPS20;RPL37;RPS7;RPL23;RPS15;RPL11	Ubiquitin Ligase Inhibitor Activity	7	8	0.5654687922183194	12.379109327217126	4.551698043802046
GO:0044325	3.4562595256394616e-05	1.303670111734432e-07	FXYD1;TCAP;ACTN4;PRNP;HSP90AA1;HSP90AB1;CALM1;CALM2;CALM3;PRKCSH;ATP2A2;HRC;TSPO;SRI;CTNNB1;S100A10;YWHAE;FKBP1A;YWHAZ;YWHAH;SNTA1;HERPUD1;GRINA;AP2M1;PPP1R9B;CRBN;CIB1;PHPT1	Transmembrane Transporter Binding	28	125	8.83544987841124	3.1690519877675842	4.461393654410336
GO:0019899	4.935378865699199e-05	1.9710854134143683e-07	SUPT5H;DVL1;CASC3;CUTA;BANF1;A2M;APOE;RAF1;APP;JUN;P4HB;ENO2;HSPA1B;HSPD1;HSPA5;HSPA8;LAMP1;PCNA;RPS2;PPP3CB;ATP2A2;JUND;RPS3;NFKBIA;U2AF2;PEBP1;YWHAB;CTNNB1;PHB1;SARS1;HSPA2;TMBIM6;ARPC4;YWHAE;BTG1;TMSB4X;RAC1;SUMO1;RACK1;YWHAH;TAF10;CBX3;SQSTM1;SCARB2;MLEC;PCBP2;RPS19BP1;SORT1;TSPYL1;KAT8;ATP5IF1;STUB1;USP22;LUC7L2	Enzyme Binding	54	345	24.38584166441502	2.2143996808934983	4.306679502980782
GO:0031386	8.893211488691764e-05	3.7490796158230204e-07	RPS27A;UBL5;SUMO1;UBC;SUMO3;SUMO2;UBB;UBA52	Protein Tag	8	12	0.848203188327479	9.431702344546382	4.05094137964209
GO:0005200	0.00010598622223743104	4.7031827041238537e-07	SYNM;ARPC2;ARPC3;ARPC5;HLA-DRB1;TPM1;ARPC4;ACTB;ACTR2;ACTG1;SPTBN1;SPTAN1;TLN1;GFAP;TUBB4B;PLEC;DES;TUBB;TUBA1A;LMNA;TUBB2A;TUBB2B;TUBA1B;TUBG2	Structural Constituent Of Cytoskeleton	24	103	7.2804106998108615	3.296517324307473	3.9747505875197735
GO:0023026	0.00014775500608530447	6.884524357203003e-07	HLA-DRA;HLA-DRB1;CD74;ATP1B1;HSP90AA1;HSP90AB1;HSPA8;PKM;CD81;YWHAE;B2M	Mhc Class Ii Protein Complex Binding	11	25	1.767089975682248	6.2249235474006115	3.8304577958721375
GO:0003730	0.00017761057837323662	8.669697635258942e-07	HNRNPC;PABPC1;HNRNPL;YBX3;DDX5;HNRNPA2B1;FUS;RPL5;CCT5;PCBP4;RPS7;RPL41;HNRNPU;TARDBP;CIRBP;NHP2;PABPC4;HNRNPA3;HNRNPA1;LRPPRC;HNRNPA0	Mrna 3'-utr Binding	21	85	6.008105917319643	3.495277927684836	3.7505311714836016
GO:0008379	0.00022870287040933202	1.1671102772164715e-06	SELENOF;PRDX6;PRDX5;PRDX3;PRDX2;PRDX1	Thioredoxin Peroxidase Activity	6	7	0.4947851931910294	12.126474442988204	3.64072838460571
GO:0048156	0.00022893008068670376	1.2190641083827136e-06	BIN1;APOE;S100B;HSP90AA1;HSP90AB1;CLU;HSPA2;ACTB;PPP2CB;FKBP4;PICALM;PIN1;DCTN1;STUB1	Tau Protein Binding	14	42	2.9687111591461766	4.715851172273191	3.640297138658206
GO:0016887	0.0002674520971418933	1.4835372594957474e-06	ATP6V1G1;SNRNP200;ATP1A1;HSP90AA1;HSP90AB1;HSPA1B;HSPD1;CLU;HSPA5;HSPA8;ATP1A3;HSP90B1;ATP2A2;DDX5;PSMC3;TCP1;ATP5F1A;PFN2;ATP5F1C;LONP1;CCT6A;PSMC4;CCT5;CCT3;CCT8;CCT4;ATP1A2;VCP;EIF4A1;PSMC1;PSMC5;CCT2;DDX39B;EIF4A2;DDX42;DDX1;DDX17;DDX24;ATP13A2;DDX18;VPS4A;CHD4;HSPA2;KIF1A;KIF5A;KIF1C;KIF5B;HSPA9;KIFC2;GET3	Atp Hydrolysis Activity	50	330	23.325587679005675	2.143568714669632	3.57275399237139
GO:0097718	0.0004657043728868819	2.686557287565771e-06	GAPDH;HSP90AA1;HSP90AB1;CALM1;CALM2;CALM3;EZR;CTNNB1;HSPA2;CLTC;AP2M1	Disordered Domain Specific Binding	11	28	1.9791407727641177	5.557967453036261	3.3318896840949117
GO:0019904	0.0005503411332481857	3.2969182599735996e-06	HGS;CHMP2A;TADA3;TUBB;HNRNPA1;CALM1;CALM2;CALM3;PRKAR1A;THRA;HSPA5;LAMP1;EZR;RAB6A;YWHAQ;YWHAB;GTF2F1;MYH9;HNRNPM;IST1;ATN1;VCP;RHOA;STXBP1;HNRNPK;YWHAG;YWHAE;YWHAZ;CSNK2B;BASP1;ARF1;YWHAH;CBX3;SRSF9;CHMP1A;STMN3;VPS4A	Protein Domain Specific Binding	37	221	15.621075385031073	2.3685949326801996	3.2593680262128206
GO:0050750	0.0006363389748171046	4.094481976857341e-06	APBB1;AP2A1;APOE;CLU;HSP90B1;DNAJA1;CLTC;PICALM;SNX17;AP2M1	Low-density Lipoprotein Particle Receptor Binding	10	24	1.696406376654958	5.894813965341489	3.1963114760571463
GO:0046961	0.0006590653667748583	4.094481976857341e-06	ATP6V0E1;ATP6V1G1;ATP5F1B;ATP6V0C;ATP6V0D1;ATP6V1F;ATP6V0E2;ATP6V0B;ATP6V1B2;ATP6V1E1	Proton-transporting Atpase Activity, Rotational Mechanism	10	24	1.696406376654958	5.894813965341489	3.1810715095004096
GO:0005525	0.0006894141479915892	4.588955944030991e-06	EIF5B;ERAL1;GLUD1;GNAI2;HSP90AA1;ANXA6;HSP90AB1;SRPRA;EEF2;ARF4;RAB3A;RAB6A;TGM2;TUFM;RAB5C;RAB7A;EIF5;CDC42;RHOA;RHOB;RAB1A;RAN;RAC1;EEF1A1;FKBP4;EEF1A2;SEPTIN2;RAB11B;SEPTIN7;GNAS;RRAGA;ARL8A;SEPTIN5;RAB1B;ARL8B;AK3;RASD1;RND2;RAB4B;TUBA1A;ARF5;RRAS;TUBB4B;RHOQ;TUBB2A;TUBG2;TUBB2B;RHOC;TUBA1B;ARF1;TUBB;ARF3	Gtp Binding	52	362	25.58746284787895	2.0322452565597176	3.1615198083495537
GO:0051015	0.0007199024134838832	4.951625209230171e-06	SHTN1;BIN1;ARPC2;ARPC3;ARPC5;ACTN4;TPM2;TPM1;EZR;CFL1;TMOD1;MYH9;ADD1;LRPPRC;ARPC4;DSTN;ACTR2;TPM4;UXT;CFL2;TLN1;DMTN;ABLIM1;CTNNA1;CAPZB;MYO1C;FLII;SPTAN1;PPP1R9B;MPRIP;FMNL2;SPTBN1;ARPC1A;CTTN;GSN;ANXA6	Actin Filament Binding	36	216	15.267657389894623	2.3579255861365955	3.1427263704546062
GO:0009055	0.0008374789472588917	5.946156270753169e-06	SDHD;UQCR11;AKR7A2;IDH3B;NDUFS2;NDUFS6;NDUFS3;ALDH2;QDPR;ETFA;AKR1B1;NDUFV2;COX5A;SDHB;SDHC;SDHA	Electron Transfer Activity	16	60	4.241015941637396	3.7726809378185524	3.0770261015498774
GO:0042288	0.0013016872256037628	9.530880506972303e-06	TAPBP;ATP5F1B;TUBB;HLA-E;ATP5F1A;BCAP31;VCP;TUBB4B;PILRB	Mhc Class I Protein Binding	9	21	1.4843555795730883	6.063237221494102	2.8854933571754153
GO:0008022	0.0014900878832263848	1.1240955853050162e-05	MYO1C;SDCBP;TAX1BP3;BANF1;ATP1B1;PFKM;PABPC1;PCNA;XRCC6;XRCC5;EZR;ATF4;NCL;RAB3A;PRDX3;CTNNB1;PHB1;ID1;PPP2CB;SNX17;TESK1;MAPRE1;OPTN;PPP1R9B;PHB2;CALCOCO1;SAE1;HSPB7;RABAC1;VPS4A;MAPRE3	Protein C-terminus Binding	31	180	12.723047824912186	2.436523105674482	2.826788116772474
GO:0008121	0.0017236324230658654	1.3385208521700752e-05	UQCRH;CYC1;UQCRC1;UQCRFS1;UQCR10	Ubiquinol-cytochrome-c Reductase Activity	5	6	0.4241015941637395	11.789627930682977	2.763555345039604
GO:0010856	0.003975386569428535	3.175369791422837e-05	CALM1;CALM2;CALM3;GNAS	Adenylate Cyclase Activator Activity	4	4	0.2827343961091597	14.147553516819572	2.400620633848569
GO:0019901	0.006154190950946246	5.052253498668984e-05	DVL1;PPP1R15A;JTB;AP2A1;HSPB1;ATP1B1;NPM1;HSP90AB1;CALM1;CALM2;CALM3;EEF2;PGAM1;ATF4;PAM;PTN;RPS3;PRDX3;PEBP1;CTNNB1;RPS19;CDKN1B;ACTB;CDC42;STXBP1;RPS7;PPP1CB;RPS6;RAC1;YWHAZ;EEF1A1;SMAD3;CLTC;EEF1A2;PTPN11;HNRNPA0;ILK;SQSTM1;DCTN2;DCTN1;TESK1;MAPRE1;CDC37;FBXW5;ADIPOR1;CDK5RAP3;PPP1R12C;WNK1;GPRC5B;MAPRE3;MAPK8IP1;FBXO7;CAMK2N1;RHOA;RHOB;NISCH;RND2;RHOC	Protein Kinase Binding	58	455	32.16103755741691	1.8034244043418357	2.2108290326813935
GO:0048027	0.008517977939024788	7.18178747909789e-05	NCL;RPL5;CCT5;RPS3A;RPL26;RPS7;RPS14;RPS13;RPL41	Mrna 5'-utr Binding	9	26	1.8377735747095378	4.897230063514468	2.0696634890535597
GO:0051020	0.00892920129984277	7.726621936850855e-05	BIN1;ENO1;HSP90AA1;CLTA;GNB1;GNB2;YBX1;SPTBN1;LAMTOR1;STOML2	Gtpase Binding	10	32	2.2618751688732774	4.421110474006117	2.049187386193648
GO:0044389	0.013799187461043546	0.00012246893686304456	HGS;JUN;VCP;DDRGK1;CDK5RAP3;SUMO2;SUMO3;SUMO1	Ubiquitin-like Protein Ligase Binding	8	22	1.5550391786003783	5.144564915207117	1.8601464854519725
GO:0048487	0.013737300374219314	0.00012496767591368803	PDCD5;GABARAP;LRPPRC;CCT5;EMD;GABARAPL2;ARL8A;SYT11;GABARAPL1;ARL8B;UXT	Beta-tubulin Binding	11	40	2.827343961091597	3.890577217125382	1.8620986055424231
GO:0043024	0.014190532091746486	0.00013223926067303137	ERAL1;NPM1;PTCD3;EIF4B;EIF1;EIF4H;EIF1B	Ribosomal Small Subunit Binding	7	17	1.2016211834639285	5.825463212808059	1.8480013198225183
GO:0051787	0.014505931759943098	0.0001383969526686384	CLU;HSPA5;BAG6;STUB1;RHBDD2;HSPA9;HSPA2;HSPA8;HSPA1B	Misfolded Protein Binding	9	28	1.9791407727641177	4.547427916120577	1.838454369915074
GO:0004129	0.02073155435929016	0.00020239369687347837	COX8A;COX5B;COX6A1;COX4I1;COX6B1;COX5A;COX7A1	Cytochrome-c Oxidase Activity	7	18	1.2723047824912186	5.501826367652056	1.6833681352261645
GO:0048029	0.023222044322767768	0.00023185977247050136	TALDO1;PFKL;GPI;PFKM;PFKP	Monosaccharide Binding	5	9	0.6361523912456093	7.859751953788651	1.6340995503590177
GO:0030234	0.024099544881295103	0.0002459682858973984	PSMD3;PSMD2;PSMD6;PSMD1;CALM3;CALM2;COX6A1;CALM1	Enzyme Regulator Activity	8	24	1.696406376654958	4.715851172273191	1.6179911589773512
GO:0001540	0.02479314354111106	0.00025854842388112263	PGRMC1;PFDN1;CLSTN1;CST3;CRYAB;APOE;PRNP;CD74;CLU;ATP1A3;PICALM;PFDN5;ITM2C;PFDN2;FBXO2;ITM2B;APBB1	Amyloid-beta Binding	17	88	6.220156714401513	2.733050111203781	1.605668405220653
GO:0043130	0.027331332372359005	0.00029108141865392327	UBE2L6;HSPB1;UCHL1;DNAJB2;SMAD3;UBXN1;SQSTM1;TP53INP2;SIRT2;OTUB1;RBCK1;CUEDC2;FBXO7;HGS;ADRM1;ILRUN;RAD23A;AUP1	Ubiquitin Binding	18	97	6.856309105647123	2.6253192093067246	1.5633391964134846
GO:0003746	0.027571098772593033	0.0002997523496465628	EEF1B2;EEF1G;TUFM;EIF5A;EEF1A1;EEF1A2;EEF2	Translation Elongation Factor Activity	7	19	1.3429883815185084	5.212256558828264	1.559545925901288
GO:0031492	0.03371446832408948	0.0003740233894396437	HMGN2;HNRNPC;H2AZ1;ACTB;CHD4;HMGN3;SMARCC2;H1-2;H1-10;H1-0	Nucleosomal Dna Binding	10	38	2.685976763037017	3.7230403991630454	1.472183684741153
GO:0036402	0.03720334765233161	0.00042098307749476635	PSMC3;PSMC1;PSMC5;PSMC4	Proteasome-activating Activity	4	6	0.4241015941637395	9.431702344546382	1.4294179794320365
GO:0003872	0.0367030769424176	0.00042346572021427015	PFKM;PFKL;PFKP	6-phosphofructokinase Activity	3	3	0.21205079708186975	14.147553516819572	1.4352975258542238
GO:0031997	0.034701090927376645	0.00042346572021427015	CALM1;CALM2;CALM3	N-terminal Myristoylation Domain Binding	3	3	0.21205079708186975	14.147553516819572	1.4596568717136684
GO:0004768	0.036010566056711615	0.00042346572021427015	SCD;FADS2;SCD5	Stearoyl-coa 9-desaturase Activity	3	3	0.21205079708186975	14.147553516819572	1.4435700518202137
GO:0008177	0.03534370372232806	0.00042346572021427015	SDHD;SDHB;SDHA	Succinate Dehydrogenase (ubiquinone) Activity	3	3	0.21205079708186975	14.147553516819572	1.4516879420423932
GO:0042625	0.03408142858938778	0.00042346572021427015	ATP6V0E1;ATP6V1F;ATP6V0E2	Atpase-coupled Ion Transmembrane Transporter Activity	3	3	0.21205079708186975	14.147553516819572	1.467482209225625
GO:0003774	0.03411082048993476	0.0004313993272523366	KIF1C;MYH9;MYL6;KLC1;KIF1A;KIF5A;PIN1	Cytoskeletal Motor Activity	7	20	1.4136719805457985	4.95164373088685	1.4671078340969852
GO:0015078	0.03322984964439074	0.00043500357865965247	ATP5MC1;ATP6V1B2;ATP5MC3;ATP5MC2;ATP6V1F	Proton Transmembrane Transporter Activity	5	10	0.7068359902728992	7.073776758409786	1.4784716237757323
GO:0008097	0.03380277808653541	0.00043500357865965247	RPL3;RPL5;RPL11;GTF3A;NOP53	5s Rrna Binding	5	10	0.7068359902728992	7.073776758409786	1.4710476056965254
GO:0001671	0.03428124703011431	0.0004563733795888304	DNAJB6;AHSA1;ATP1B1;ATP1B2;RAB3A;DNAJB2;DNAJA1;DNAJC7	Atpase Activator Activity	8	26	1.8377735747095378	4.353093389790637	1.4649433883694072
GO:0003925	0.0346891376889926	0.00046950019947382936	RAB5C;RAB7A;CDC42;RAB4B;RHOA;RAB1A;RAC1;RAB11B;RAB1B;ARL8B	G Protein Activity	10	39	2.756660362064307	3.627577824825531	1.4598064958214405
GO:0003779	0.03485924944477055	0.00047953704583442955	PDLIM1;WASL;ABLIM1;ACTN4;FAM107A;ALDOA;GSN;P4HB;PFN1;TPM2;TPM1;EZR;TMOD1;MYH9;ADD1;CAPZB;EMD;HNRNPU;SPTBN1;YWHAH;DMTN;FLII;SNTA1;SPTAN1;PLEC;CNN3;DAAM2;SYNPO;ARPC1A;BCL7B;EPB41L1;MTSS2;CAP1;CALD1;PFN2	Actin Binding	35	258	18.2363685490408	1.9192417561576938	1.4576819679289412
GO:0003924	0.03731458565850616	0.000521592832590612	EIF5B;RRAS;EEF2;RHOQ;ARF4;RAB3A;RAB6A;TUFM;RAB5C;RAB7A;CDC42;ARF3;RHOA;RHOB;RAB1A;RAN;GNB1;GNB2;RAC1;GNG5;ARF1;ARF5;RAB11B;RRAGA;ARL8A;SEPTIN5;ARL8B;RASD1;RAB4B;EEF1A2;SEPTIN2;SRPRA;RAB1B;RND2;GNAS;RHOC;SEPTIN7;GNAI2;EEF1A1	Gtpase Activity	39	299	21.134396109159685	1.8453330674112487	1.4281213764266345
GO:0031072	0.03855157433802173	0.0005474374878263569	DNAJB6;HSP90AB1;HSPA1B;HSPA8;OGDH;FKBP4;CDC37;DNAJC7;STUB1;HSPA5;HSPA9;HSPA2	Heat Shock Protein Binding	12	54	3.8169143474736558	3.1439007815154603	1.4139578818839824
