	fdr_q_value	p_value	genes	description	observed	total	expected	enrichment	log_q
GO:0042407	0.0005344159812427203	6.400702426254236e-07	LETM1;IMMT;MICOS10;MICOS13;UQCC3;CHCHD3	Cristae Formation	6	11	0.367826751036439	16.312027287557466	3.2721205631415105
GO:0006122	0.0005725885513314861	6.400702426254236e-07	UQCRQ;UQCRH;CYC1;UQCC3;UQCR10;UQCRHL	Mitochondrial Electron Transport, Ubiquinol To Cytochrome C	6	11	0.367826751036439	16.312027287557466	3.2421573397640673
GO:0009083	0.0009156707985752548	1.242925868395028e-06	BCKDK;DLD;DBT;BCKDHA;MCCC1;MCCC2	Branched-chain Amino Acid Catabolic Process	6	12	0.4012655465852062	14.952691680261012	3.0382606355673376
GO:0000463	0.0009729002234862082	1.242925868395028e-06	PES1;GTPBP4;WDR12;NIFK;RPF2;RPL7L1	Maturation Of Lsu-rrna From Tricistronic Rrna Transcript (ssu-rrna, 5.8s Rrna, Lsu-rrna)	6	12	0.4012655465852062	14.952691680261012	3.0119316968449885
GO:0007005	0.0010794940261576362	1.5514925320055454e-06	HAX1;OPA1;CLUH;PARP1;PRDX3;PHB1;MTFR1;FXN;MIEF2;SIRT5;BCS1L;ADCK1	Mitochondrion Organization	12	64	2.1400829151211	5.607259380097879	2.966779756677553
GO:0006635	0.0012098153474048806	1.8353953689470404e-06	ECI2;ACADM;CPT2;PEX2;ECI1;ECH1;DECR1;HADH;MCAT;AUH	Fatty Acid Beta-oxidation	10	44	1.471307004145756	6.796678036482278	2.9172809104461472
GO:0036261	0.0015161603809007147	2.421207890291783e-06	SNRPE;SNRPG;SNRPD2;SNRPD3;TGS1	7-methylguanosine Cap Hypermethylation	5	8	0.2675103643901375	18.690864600326265	2.8192548561867508
GO:0006744	0.0036754481592808363	6.162920100997889e-06	COQ9;COQ5;COQ2;COQ3;COQ6;COQ10A	Ubiquinone Biosynthetic Process	6	15	0.5015819332315078	11.962153344208808	2.4346896984203097
GO:0061732	0.00382332698461252	6.716160464825571e-06	PDHX;MPC2;DLD;PDHB	Mitochondrial Acetyl-coa Biosynthetic Process From Pyruvate	4	5	0.16719397774383593	23.924306688417616	2.4175585579735923
GO:0006783	0.0061769187591931	1.1343750515924729e-05	HMBS;FECH;COX10;FXN;COX15;TMEM14C;ATP5IF1	Heme Biosynthetic Process	7	24	0.8025310931704124	8.722403480152257	2.209228110604376
GO:0006086	0.010227370163478832	1.9598920785970296e-05	PDHX;DLD;DLAT;PDHB	Acetyl-coa Biosynthetic Process From Pyruvate	4	6	0.2006327732926031	19.936922240348014	1.9902360251654585
GO:0045454	0.014840068673416407	2.962326068631509e-05	DLD;BOLA3;GLRX5;TXNRD2;GLRX2;BOLA1;TXN2;PRDX3	Cell Redox Homeostasis	8	37	1.2372354353043857	6.466028834707465	1.828564089325402
GO:0090201	0.01430725698872879	2.9702066568743896e-05	TRIAP1;OPA1;PPIF;FXN;BAK1;GHITM	Negative Regulation Of Release Of Cytochrome C From Mitochondria	6	19	0.6353371154265766	9.443805271743795	1.8444436219249318
GO:0045333	0.016886130753500286	3.6404146466345236e-05	UQCRQ;NDUFS4;UQCRH;CYC1;NDUFS1;COX15;UQCR10;COQ10A	Cellular Respiration	8	38	1.2706742308531531	6.29587018116253	1.7724698521998463
GO:0008535	0.019897455446357754	4.4484889212553263e-05	COX10;COA6;COX15;COX18	Respiratory Chain Complex Iv Assembly	4	7	0.2340715688413703	17.08879049172687	1.7012024590809345
GO:0106035	0.01921133629303507	4.4484889212553263e-05	GLRX5;CIAO2A;BOLA3;ISCA2	Protein Maturation By [4fe-4s] Cluster Transfer	4	7	0.2340715688413703	17.08879049172687	1.7164424256376714
GO:0008053	0.020125465231308957	4.820855612737693e-05	OPA1;BAK1;MIGA2;MIEF2;CHCHD3	Mitochondrial Fusion	5	13	0.4347043421339734	11.5020705232777	1.6962540714542578
GO:0000398	0.026779879140809558	6.62868295564593e-05	SNRPB2;SNRPC;MFAP1;MAGOH;SNRPE;SNRPG;LSM3;SNRPD2;SNRPD3;EFTUD2;PRPF31;GEMIN7;TXNL4B;CWC15;LSM5;LSM4;DBR1;GCFC2	Mrna Splicing, Via Spliceosome	18	184	6.152738380973162	2.9255266330945457	1.5721913873164646
