	fdr_q_value	p_value	genes	description	observed	total	expected	enrichment	log_q
GO:0016226	0.0002320020267163385	2.037705440657716e-07	NDUFAB1;HSPA9;NUBP1;FXN;BOLA3;FDX2;GLRX5;HSCB;ISCU;CIAO2A;NFU1;BOLA1;NFS1;CIAPIN1;ISCA1;NUBPL	Iron-sulfur Cluster Assembly	16	28	4.048119976263689	3.9524520255863536	3.634508221195835
GO:0044528	0.0014287038718114016	1.368927376376303e-06	FASTKD3;FASTKD1;PDE12;TBRG4;FASTKD2;FASTK;FASTKD5	Regulation Of Mitochondrial Mrna Stability	7	7	1.0120299940659223	6.916791044776119	2.845057778322764
GO:0045333	0.0013900616611722033	1.4428937715776624e-06	UQCR11;NDUFS4;UQCRH;CYC1;COX6C;COX7C;COX5A;UQCRC2;COX7B;NDUFS1;UQCRC1;CYCS;LYRM7;COX15;MTLN;PPARGC1A;UQCR10;COQ10A	Cellular Respiration	18	38	5.493877110643578	3.2763747054202668	2.8569659346287213
GO:0015986	0.0030879999048315883	3.4519321836188303e-06	ATP5MG;ATP5MC1;ATP5F1B;ATP5PF;ATP5PB;ATP5F1A;ATP5F1D;ATP5F1C;ATP5PO;ATP5MC3;ATP5MJ;ATP5MC2;ATP5MK	Proton Motive Force-driven Atp Synthesis	13	23	3.3252414090737443	3.9094905905256327	2.5103227217207302
GO:0033617	0.0029398871121168344	3.5211040148317245e-06	COX17;FASTKD3;SURF1;COX20;SMIM20;COX18;COX14;TACO1;TIMM21;COA4;COA3;PET100	Mitochondrial Cytochrome C Oxidase Assembly	12	20	2.891514268759778	4.150074626865671	2.531669345617094
GO:0006744	0.0048552812840705496	6.202850570514914e-06	COQ9;COQ5;PDSS1;PDSS2;COQ2;COQ7;COQ3;COQ6;UBIAD1;COQ10A	Ubiquinone Biosynthetic Process	10	15	2.1686357015698334	4.611194029850746	2.3137856047712124
GO:0006693	0.005249361476509546	7.125450742627139e-06	CES2;GSTM1;AKR1C3;AKR1C2;PTGR1;ACOX1;PTGR3;PTGR2;CYP2S1;PLAA;AKR1C4;AKR1C1	Prostaglandin Metabolic Process	12	21	3.0360899821977667	3.952452025586354	2.279893520230877
GO:0000963	0.006561058451974249	9.429818918519362e-06	FASTKD5;FASTKD1;FASTKD2;FASTK;FASTKD3;TBRG4	Mitochondrial Rna Processing	6	6	0.8674542806279333	6.91679104477612	2.183026093128725
GO:0033615	0.006302091971367956	9.56082301628802e-06	ATP5F1D;OXA1L;FMC1;TMEM70;ATP23;ATPAF1;ATPAF2	Mitochondrial Proton-transporting Atp Synthase Complex Assembly	7	8	1.1566057075039111	6.052192164179105	2.2005152631159803
GO:0006122	0.007384510293154961	1.1792574725574833e-05	UQCR11;UQCRH;CYC1;UQCRC2;UQCRC1;UQCR10;UQCRHL;CYCS;UQCRFS1	Mitochondrial Electron Transport, Ubiquinol To Cytochrome C	9	13	1.8794842746938556	4.788547646383467	2.1316782998147636
GO:0007005	0.011801229853794011	1.9788073054110048e-05	TERT;RAB29;HTRA2;PRKN;OPA1;CLUH;NIPSNAP2;EDN1;TMEM11;NOS3;PRDX3;LONP1;FXN;TAFAZZIN;WDR81;LETMD1;PYROXD2;CHCHD10;HSD17B10;PPARGC1A;STOML2;SIRT4;PTCD2;MTX1;DNAJA3	Mitochondrion Organization	25	73	10.554027080973189	2.368764056430178	1.9280727307545538
GO:0033539	0.012342083038992525	2.1680439704394405e-05	ACADM;ETFA;ACADS;IVD;ETFB;ETFDH;GCDH;ACAD10	Fatty Acid Beta-oxidation Using Acyl-coa Dehydrogenase	8	11	1.5903328478178778	5.030393487109905	1.9086115359272298
GO:0006121	0.03388470100342343	6.493395273731734e-05	SDHD;SDHB;SDHA;SDHC;SDHAF2	Mitochondrial Electron Transport, Succinate To Ubiquinone	5	5	0.7228785671899445	6.916791044776119	1.4699963421956015
GO:0006105	0.03535794887313749	6.493395273731734e-05	SDHB;SDHA;ALDH5A1;SUCLA2;SDHAF3	Succinate Metabolic Process	5	5	0.7228785671899445	6.916791044776119	1.4515129365015884
GO:0061732	0.0325293129632865	6.493395273731734e-05	PDHX;MPC2;PDHA1;DLD;PDHB	Mitochondrial Acetyl-coa Biosynthetic Process From Pyruvate	5	5	0.7228785671899445	6.916791044776119	1.487725109156033
